,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2004-09-30,-0.2828,--,--,0,1.5584,1.35,-0.5236,0.8356,-0.5637,1.17,-3.5806,60.7204,-3.6065,-32.6214,-39.5355,34.0073,-44.8593,34.1975,21.9443,4.3304,65.9927,95.7037,26.7775,-137.8959,0,-9.3369,54958591.08,-20.37,0,0,-47.7103,-1157.6864,-10.5507,-2.1229,3.5087,76.9516,2107.7283,0.1281,0.1922,0.0804,3358.209,0.1661,1625.5268,0.3708,0.7163,0.3778,10.447,-66.0561,-0.4944,19.7338,9.7631,48.3643,406.7456,169.9959,33.0987,83.76,254.0997,402.187,124.0065,40.8023,80.2662,1133960685.4,-0.8306,-0.0663,--,-0.0826,-9.5255,--,--,--,67019184.03,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2004-06-30,-0.1487,--,--,-0.1,1.6925,1.48,-0.1407,0.8356,-0.4338,1.3,-1.9323,57.7163,-1.9211,-24.7758,-26.2935,37.0189,-30.9915,44.2944,26.1715,5.7572,62.9811,79.6117,35.2272,-191.1103,0,-6.4688,39756470.28,-9.78,-9.02,-14164968.38,-53.6929,-324.7073,-5.0038,-1.2432,2.5741,69.9274,1620.162,0.1111,0.1456,0.062,2903.2258,0.1307,1377.1997,0.2715,0.7152,0.384,11.0712,-29.3026,-0.5247,21.998,10.021,52.0548,354.5876,162.5285,31.2971,84.6052,236.5671,350.3902,127.5964,42.2592,78.002,1104775022.47,-0.2934,-0.0183,--,-0.0235,-2.7281,--,--,--,68988034.59,0,0,--,8025017.12,2197375.85,--,--,0,--,--,--,22708132.58,34575699.36,--
2004-03-31,-0.0832,--,--,0,1.7579,1.54,0.0658,0.8356,-0.3686,1.38,-1.0911,83.5785,-1.0799,-37.7846,-52.1968,11.3702,-58.3479,47.8242,27.2049,6.2707,88.6298,135.4168,21.5599,-145.6795,0,-2.0074,17115236.69,-5.15,0,0,-61.4393,-304.8955,0.3063,-4.3186,0.6218,144.7411,8181.8182,0.011,0.043,0.0185,4864.8649,0.0396,2272.7273,0.0792,0.7074,0.4164,10.1554,-51.6643,-0.5242,23.0499,10.1092,53.4032,333.8411,160.9688,30.487,85.4291,231.5664,329.7999,129.3224,43.162,76.9501,1095132971.82,0.4614,0.0086,--,0.0112,1.3091,--,--,--,72408960.14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-12-31,0.1106,--,--,0.15,1.8411,1.62,-0.073,0.8356,-0.2891,1.46,1.4203,46.0862,1.3995,9.9116,13.5028,48.9229,4.746,62.7113,34.0612,8.0568,51.0771,31.8173,-86.4437,542.3608,0,-20.105,154152895.85,6.42,6.81,20928667.63,47.1444,85.4213,1.3382,-2.8875,10.9152,32.9815,517.7621,0.6953,0.7173,0.2949,1220.7528,0.5719,629.4807,1.2736,0.7161,0.4245,11.2683,184.63,-0.5325,23.6539,9.9053,55.159,322.7636,158.1503,29.5158,86.5983,224.3771,318.9051,130.3335,42.8831,76.3461,1117684181.1,-0.0313,-0.0094,-0.6601,-0.0123,-1.4308,--,--,--,74377810.71,0,0,--,4309341.9,1245165,--,--,19900000,--,--,--,28013261.06,20931877,--
2003-09-30,0.0267,--,--,0,1.7422,1.53,-0.0626,0.8092,-0.3453,1.29,0.3313,53.5757,0.3324,5.8526,8.4502,41.5943,2.2177,48.6249,27.9102,6.0267,58.4057,47.3966,-108.2401,975.7073,0,-12.9521,92736949.67,2.27,0,0,14.9713,-81.729,5.3223,12.0135,6.8356,39.4991,836.1722,0.3229,0.3803,0.1499,1801.2008,0.2822,956.7682,0.6774,0.655,0.4423,9.1838,136.2842,-0.035,21.5931,0.9244,54.7353,363.1117,221.2883,4.1052,87.3845,230.7615,358.9882,126.8863,39.45,78.4069,1158555448.21,-0.0519,-0.0078,-2.3423,-0.0099,-1.0133,--,--,--,76280486.58,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-06-30,0.0662,--,--,0.11,1.7816,1.56,-0.2936,0.8092,-0.3088,1.34,0.8492,48.963,0.8372,11.4648,11.0712,46.0331,6.3867,49.4132,27.735,6.3427,53.9669,37.869,-34.5309,480.3633,0,-9.6281,72833294.24,4.55,4.82,15162593.75,21.5957,-35.8802,10.5872,6.8425,5.7131,31.5065,582.1475,0.3092,0.3291,0.1311,1372.9977,0.2497,720.865,0.5758,0.6486,0.4279,10.1827,192.1465,-0.0362,22.8688,0.9573,56.7775,337.2775,214.8784,4.018,87.9981,223.8736,333.2273,128.9839,40.2779,77.1312,1118682793.42,-0.2835,-0.0377,-4.4382,-0.0489,-5.0089,--,--,--,78135801.5,0,0,--,6789655.83,454794.05,--,--,--,--,--,--,88721642.47,531570.47,--
2003-03-31,0.0406,--,--,0,1.7526,1.54,0.0326,0.8965,-0.4236,1.3,0.5095,69.6163,0.5081,18.7919,18.6944,25.2815,10.9809,46.1743,26.3468,5.7929,74.7185,54.1105,-17.7375,438.443,9.0149,0,36970438.54,2.85,0,0,-3.9797,39.859,24.4467,1.1773,1.6763,53.6897,1565.2174,0.0575,0.1177,0.0463,1943.8445,0.0828,1086.9565,0.2072,0.7229,0.485,12.2874,203.2208,-0.0439,21.9871,0.9357,56.0073,354.8114,193.4469,4.0819,88.1381,201.6792,354.3977,126.1517,39.2577,78.0129,1144561593.77,0.0882,0.0041,0.8029,0.0052,0.5313,--,--,--,3482075,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-12-31,0.0596,--,--,0.22,1.8168,1.39,0.1684,0.79,-0.4673,1.13,0.7439,59.1013,0.76,9.9263,13.6312,35.7114,3.7663,45.2961,24.9315,5.6514,64.2886,49.8954,-52.9862,655.7705,0,-4.5626,134349087.75,11.04,12.24,31868838.29,-33.0851,-32.7972,39.0634,4.4224,8.3674,43.0241,1449.859,0.2483,0.7172,0.2018,1783.9445,0.3384,1063.8298,1.0137,0.7426,0.4467,10.9061,174.9818,-0.0479,22.6676,0.9305,57.5499,341.1592,186.1706,3.9432,88.921,193.813,337.1876,128.5944,39.3877,77.3324,1150916322.07,0.1063,0.021,2.8236,0.0272,2.782,--,--,--,3482075,0,0,--,5385824,95683,--,--,--,--,--,--,87450351.24,257764.91,--
2002-09-30,0.1463,--,--,0,1.6542,1.29,0,0.7466,-0.5211,1.06,2.0314,51.7757,1.9668,22.484,21.7939,43.0672,13.9553,48.8577,29.5364,6.783,56.9328,35.1082,-16.8497,276.3358,0,-1.1389,77950882.52,13,0,28940081.3,818.9754,--,109.023,4.809,5.7849,46.6732,1243.6665,0.2171,0.7121,0.1409,1916.2527,0.2324,1161.79,0.7083,0.7508,0.4987,10.1938,244.6272,0,22.9649,0,98.0288,335.4475,183.9539,0,83.1373,183.9539,334.9595,128.4161,23.4267,77.0351,1034300144.82,0,0,0,0,0,--,--,--,14210170,-3000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-06-30,0.1032,--,--,0.14,1.6111,1.24,0.2074,0.7466,-0.573,0.95,1.4151,46.7677,1.3788,19.2784,19.4192,49.3167,12.1115,42.973,26.6738,5.8934,50.6833,31.2139,-20.037,287.2731,0,-1.2852,57212247.25,9.43,10.34,20725815.58,1013.6767,--,79.7194,8.6625,4.1744,43.12,884.9558,0.2034,0.5773,0.1138,1581.7223,0.1877,958.9771,0.584,0.7427,0.5013,15.0596,258.0051,0,22.0944,0,95.0954,352.6034,191.1138,0,83.8398,191.1138,352.0869,126.9959,23.2339,77.9056,1047039367.68,0.2434,0.0284,2.0098,0.0365,3.6559,--,--,--,11210170,0,0,--,423642.56,335346,--,--,--,--,--,--,269799.96,200901.92,--
2002-03-31,0.029,--,--,0,1.4083,1.0503,0,1.242,-1.5908,0,0.3686,40.1428,0.3734,10.1972,12.3063,54.7875,7.5389,33.6717,23.9098,4.2741,45.2125,30.9078,-32.9624,433.7194,0,0,22201784.47,3.05,0,0,--,--,--,--,1.8782,47.9182,1137.8003,0.0791,0.3079,0.0495,1818.1818,0.0774,1162.7907,0.2838,0.7881,0.3902,11.2768,194.0441,0,17.8759,0,113.1707,459.412,197.8025,0,80.1761,197.8025,458.8211,120.5325,15.7955,82.1241,1131244003.67,0,0,0,0,0,--,--,--,9732075,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2001-12-31,0.0887,--,--,0.13,1.3065,1.02,0.2189,1.242,-1.6228,0.64,1.1559,28.7888,1.2405,6.5705,11.1288,66.4438,3.7502,38.1937,29.2342,4.976,33.5562,23.484,-15.6453,462.7005,0,77.5535,97800026.51,10.49,28.6,18643612.45,551.4027,--,35.9736,15.788,6.6024,54.5256,414.7465,0.868,1.7593,0.3308,1088.2709,0.5392,667.6558,2.0869,0.7645,0.3301,9.8405,247.9539,0,17.021,0,103.9032,487.5091,215.3157,0,81.0903,215.3157,486.8721,119.2517,16.3816,82.979,1102173563.97,0.0925,0.0285,2.4678,0.0344,3.4421,--,--,--,12132075,0,0,--,423642.56,106958,6559289.02,--,--,--,--,--,300202.96,2641956,68352002.04
2001-09-30,-0.1449,--,--,--,0.7914,0.39,--,0.5968,-1.4809,--,-2.1081,34.8036,-2.1461,-47.8418,-123.5929,62.9936,-126.9831,26.5379,33.534,3.8615,37.0064,200.2264,-1.6306,-27.4081,0,4.015,5701847.53,-32.189,--,--,--,--,--,--,0.2492,1083.4671,3520.2086,0.0767,0.0813,0.0169,15976.3314,0.028,9642.8571,0.1302,0.698,0.5303,2.5086,-83.6707,-0.0114,11.5151,0.304,57.6162,768.4234,326.0938,2.5721,77.0007,334.7027,767.3234,111.5976,19.9859,88.4849,986843248.64,--,--,--,--,--,--,--,--,22236247.72,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2001-06-30,-0.0704,--,--,-0.08,0.8964,0.49,0.0085,0.5968,-1.5072,0.12,-1.0495,32.2894,-1.0559,-38.1665,-92.5674,65.5848,-92.0638,31.951,35.6426,4.7614,89.6956,173.5054,-0.0276,-35.0729,0,-0.2357,3546864.49,-11.65,-11.01,-12108744.11,-66.6197,--,-58.0337,-12.2916,0.179,1005.5866,3220.0358,0.0559,0.0541,0.0115,15652.1739,0.0192,9375,0.0824,0.6957,0.5341,3.6103,-25.5535,0,13.3588,0,64.2889,648.571,298.0503,0,78.1464,298.0503,647.5999,113.9344,20.7793,86.6412,963569682.08,0.1111,0.0013,--,0.0015,0.1464,--,--,--,22236247.72,0,0,--,4377600.41,33959828.74,--,--,--,--,--,--,46628810.25,33613284.71,--
2000-12-31,-1.2437,--,--,-0.71,0.9608,0.54,-0.1519,0.5968,-1.4563,0.1,-18.7621,6.822,-17.3593,-112.5752,-341.3441,92.2663,-342.4538,-89.1541,-92.7888,-13.449,70.9852,210.7828,39.9629,-1.9937,0,-231.2442,3557743.19,-222.15,-93.7937,-101362853.31,-66.646,-22327.2908,-58.4815,-13.9133,0.7411,485.7644,1091.5706,0.3298,0.2996,0.0507,7100.5917,0.0925,3891.8919,0.2218,0.6913,0.5396,3.9524,-800.6431,0,14.4942,0,67.092,589.9307,282.7501,0,80.261,282.7501,589.0247,115.3913,21.6035,85.5058,951889239.55,-0.4182,-0.0229,--,-0.0268,-2.6838,--,--,--,22328376.33,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2000-06-30,-0.2117,--,--,0,2.1361,1.82,0.1807,0.5968,-0.1827,1.2,-2.7666,27.4535,-2.7577,-45.6153,-93.2295,70.6905,-92.3635,10.0859,4.7217,1.3183,29.3095,129.937,-0.6471,-29.7234,0,-0.2366,9034241.34,-11.08,0,-29180900,-73.5169,-674.7556,-32.8015,-7.8239,0.5029,357.924,1363.6364,0.132,0.2277,0.0299,6020.0669,0.0597,3015.0754,0.103,0.7033,0.4618,4.0186,-315.1497,-0.135,27.9195,2.7762,209.3761,258.173,166.9849,9.0444,76.5498,183.5895,258.173,138.3669,13.3346,72.0805,1098606132.31,0.7886,0.0236,--,0.0328,3.4085,--,--,--,38885651.9,500000,0,--,--,--,--,--,--,--,--,--,--,--,--
1999-12-31,0.0056,--,--,0,2.3142,2.02,0.1958,0.5968,0.0185,1.33,0.0727,31.7072,0.0729,0.759,1.1406,66.6844,0.5139,28.6032,12.3598,3.7145,33.3156,56.9415,2078.2133,3335.8205,0,56.3329,49576398.75,0.54,0,-28420381.7,-49.6223,-98.0652,-23.1258,0.5244,2.7453,131.1332,658.015,0.5471,0.8598,0.1418,2538.787,0.268,1343.2836,0.409,0.7622,0.5353,6.8375,108.1457,-0.1726,30.0531,2.7584,233.1966,232.7442,148.7041,8.4067,77.9674,162.3526,232.7442,142.4947,12.8875,69.9469,1105732610.47,0.1798,0.0254,34.9957,0.0364,3.7849,--,--,--,38977780.56,500000,0,--,--,--,--,--,--,--,--,--,--,--,--
1999-06-30,0.0368,--,--,--,3.1787,2.5,0.4921,0.5968,0.4167,1.63,0.4437,40.3126,0.4615,5.0698,4.6251,57.3304,4.2558,34.9318,10.9892,4.2086,42.6696,39.6538,37.0484,800.4335,0.0091,1.2856,50091653.19,1.06,--,--,-10.1065,67.1792,21.6185,41.6951,1.5141,118.8825,474.934,0.379,0.5514,0.1084,1660.5166,0.2169,829.8755,0.2796,0.7511,0.526,5.6774,174.1189,-0.0416,38.2971,0.6293,198.8952,161.1162,139.4906,1.6166,83.6451,141.7826,160.516,160.5383,19.2549,61.7029,1191855275.84,0.5686,0.0593,13.3616,0.0961,9.7438,--,--,--,29869909.22,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1998-12-31,0.2892,--,--,--,3.0104,2.47,0.034,0.5968,0.3902,1.47,3.7753,35.4785,4.3904,15.6375,14.7383,63.0758,13.38,53.8488,17.8876,7.0296,36.9242,30.799,53.0477,238.0195,0.0018,33.472,110114596.87,10.06,--,--,78.6201,22.5081,16.1569,38.9262,6.0149,59.8514,238.5686,1.509,1.6595,0.3281,1097.2265,0.6674,539.4067,0.7717,0.9194,0.594,15.1503,249.007,-0.2375,39.2989,1.1364,195.4117,154.4599,112.2263,2.8104,86.072,115.4715,154.0574,162.8155,20.1108,60.7011,1099964374.08,0.0157,0.0044,0.1176,0.0073,0.7472,--,--,--,64632144.88,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1998-06-30,0.022,--,--,--,2.6137,2.25,--,0.5968,0.2124,1.58,0.3761,34.1472,0.3874,2.5684,2.5655,65.0723,2.2884,23.158,8.8602,3.9534,34.9277,34.4413,25.9964,1325.6394,0,1.1546,47200994.99,0.95,--,--,65.2577,-80.6547,11.6092,24.5993,2.1396,84.1279,98.4952,1.8275,0.7395,0.1693,1063.2014,0.4276,420.9542,0.3699,0.7155,0.5991,10.7244,128.4271,-0.1784,44.6192,2.6749,169.8167,124.119,131.7022,5.656,88.0166,139.5978,124.119,176.7634,26.2749,55.3808,841140826.88,--,--,--,--,--,--,--,--,87629709.62,7000000,0,--,--,--,--,--,--,--,--,--,--,--,--
1997-12-31,0.2361,--,--,--,2.5917,2.22,--,0.5968,0.1912,1.51,4.2813,39.6817,4.8674,22.0281,20.3349,58.273,19.5083,41.5059,16.0152,7.5275,41.727,34.831,49.8371,189.3248,0.0125,26.68,68950888.12,10.13,--,--,44.7454,11.9665,16.3248,31.7252,3.6115,99.6816,146.6813,2.4543,1.1419,0.2495,1442.8858,0.6535,550.8799,0.5021,0.8332,0.7148,15.9233,261.6969,-0.3413,47.0024,2.8418,243.4714,112.7552,117.1747,5.7013,85.6052,124.2591,112.2554,185.1218,19.3051,52.9976,791761386.23,--,--,--,--,--,--,--,--,70210202.47,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1997-06-30,0.2221,--,--,--,4.5666,4.11,--,1.8138,0.53,0,2.4221,100,2.5626,--,22.2851,0,19.5487,22.2051,4.8625,2.4221,--,0,17.9133,448.7302,0,5.4435,83643857.21,5.08,--,--,170.5433,158.1514,16.1941,29.0679,4.196,42.898,--,0,0.5456,0.1311,1372.9977,0.3581,502.6529,0.2549,0.7888,0.7888,0,--,0,49.8124,0,216.8073,100.7534,122.0408,0,--,122.0408,99.789,201.1779,22.9754,50.1876,675076643.05,--,--,--,--,--,--,--,--,64968860.18,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1996-12-31,0.4111,--,--,0,4.3445,3.9,--,1.8138,0.3215,0,5.0368,52.4623,5.3971,27.2535,15.4352,45.9821,25.2195,62.2445,14.3272,7.6256,54.0179,52.0461,91.5374,193.3022,0.0336,16.0263,62978450.07,10.55,0,--,108.8436,296.4751,13.0179,15.4097,3.693,97.4817,270.3921,1.3314,1.2838,0.214,1682.243,0.6187,581.8652,0.3982,0.7281,0.5997,4.1266,250.6563,-0.0331,53.2251,0.4159,211.1784,87.8814,123.6343,0.7754,90.6852,124.6004,87.6985,208.2363,25.2038,46.7749,601070749.67,--,--,--,--,--,--,--,--,57712726.47,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1996-06-30,0.086,--,--,0,3.9301,3.57,--,1.8138,0.0893,0,1.211,-46.6119,1.2136,14.298,20.9626,146.6119,20.4871,8.6016,2.1886,1.211,-46.6119,0,287.6099,-222.3577,0,13.7341,-14411000,2.43,0,--,-5.6546,-44.7488,-3.9243,6.2215,2.4593,73.1916,93.75,1.92,0.826,0.0592,3040.5405,0.1663,1082.3812,0.108,0.8063,0.8063,0,--,0,55.3313,0,735.8378,80.7294,116.4095,0,--,116.4095,79.7671,226.5714,7.5195,44.6687,523040000,--,--,--,--,--,--,--,--,132326000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1995-12-31,0.1037,--,--,0,3.8441,3.49,--,1.8138,0.0035,0,1.4662,15.4607,1.5624,9.7737,10.6676,82.8356,13.2844,23.6071,6.1411,3.3378,17.1644,64.3878,318.095,106.2178,0.5277,23.9414,8886936.4,2.19,0,--,-46.1998,-74.0154,-10.9483,14.0476,2.4575,146.4903,377.0818,0.9547,1.6522,0.1176,3061.2245,0.2975,1210.084,0.1913,0.7818,0.5829,6.635,174.8615,0,54.3515,0,796.7461,83.9877,118.4083,0,78.4704,118.4083,83.8869,217.2666,6.8217,45.6485,520814708.8,--,--,--,--,--,--,--,--,139115531.33,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1995-06-30,0.1557,--,--,0,4.0906,3.72,--,0,0,0,2.3282,-5.2975,2.4158,33.4493,35.2212,105.2975,34.9832,15.5681,3.8058,2.3282,-5.2975,0,96.1878,-15.0407,0,17.7327,-1736000,3.64,0,--,-41.3771,-45.0212,37.9299,40.0101,3.0291,59.4236,137.0072,1.3138,0.8954,0.0691,2604.9204,0.1533,1174.1683,0.1059,1.1866,1.1866,0,--,0,61.1744,0,769.474,63.467,88.1577,0,--,88.1577,63.467,257.5623,7.9502,38.8256,492405000,--,--,--,--,--,--,--,--,60673000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1994-12-31,0.3991,--,--,--,4.3167,3.64,--,1.8139,0.37,--,6.4351,24.3161,7.6309,26.9406,24.9153,75.1039,27.5049,48.0403,11.1289,7.7466,24.8961,30.9295,66.4072,84.6592,0.0041,26.2333,25979647.98,11.51,--,--,-38.2293,-9.4871,58.7258,45.6482,3.7121,96.9801,246.6767,1.4594,3.4412,0.2774,1297.765,0.5437,662.1299,0.4124,1.4464,1.0679,25.185,993.5749,0,69.6074,0,933.477,43.663,80.5097,0,85.0427,80.5097,43.663,325.4377,7.4568,30.3926,456664437.21,--,--,--,--,--,--,--,--,64541911,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1994-06-30,0.2832,--,--,0,2.9657,3.55,--,0,0,0,5.9289,100,6.269,--,41.1264,0,37.302,28.3165,9.5479,5.9289,--,0,37.6486,230.4145,0,10.5151,55899645.72,10,0,0,-36.202,32.4007,58.6457,-12.4338,3.1119,57.8425,--,0,1.9931,0.1681,1070.7912,0.2896,621.547,0.267,1.4532,1.4532,0,--,0,62.0971,0,778.5705,61.0423,72.3285,0,--,72.3285,61.0423,263.814,7.9758,37.9055,351692479.16,--,--,--,--,--,--,--,--,89739681,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1993-12-31,0.7495,--,--,--,4.6233,4.53,--,2.3172,0.412,--,10.3549,25.6635,14.5659,25.3973,22.8237,72.4777,18.7708,85.7429,18.5458,11.8456,27.5223,12.526,10.4414,116.3311,0.0037,13.97,44388798.42,25.18,--,--,23.79,54.036,253.2359,137.0758,6.1444,58.5899,154.7788,2.3259,5.8267,0.776,463.9175,1.2539,287.1042,1.3462,1.6976,1.1906,57.3559,1088.2245,0,63.8723,0,714.1234,56.5623,60.5398,0,85.7145,60.5398,56.5623,275.9706,8.9442,36.1277,313539362.25,--,--,--,--,--,--,--,--,59812455,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1993-06-30,0.3636,--,--,--,3.178,3.178,--,0,0,--,3.9212,100,5.8998,--,20.985,0,17.9742,36.3579,11.4405,3.9212,--,0,0,476.5307,0,0,87619721.63,0.1086,--,--,--,--,--,--,1.1591,155.2929,--,0,--,0.3282,548.4461,0.4753,378.7082,0.9017,1.08,0.8083,0,--,0.3917,34.2751,2.0591,--,-100,79.8634,5.6672,--,84.6614,197.7643,147.5275,--,-34.2751,401630365.08,--,--,--,--,--,--,--,--,75191237.82,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1992-12-31,0.8272,--,--,--,2.225,2.1158,--,0.9104,0.2054,--,15.9372,23.71,20.2924,20.4155,17.6063,73.7521,15.085,93.6988,42.1111,18.0523,26.2479,8.8427,13.3718,136.4193,0.064,42.3923,33128641.51,0.3421,--,--,82.4571,177.094,74.7352,75.2056,8.4823,42.4413,136.3481,2.6403,5.2404,1.3452,267.6182,2.0619,174.5962,3.1349,1.1063,0.4399,8.5852,922.9214,0,42.8682,0,180.9828,133.2732,85.8312,0,91.8026,85.8312,133.2732,174.7063,23.6863,57.1318,132252786.37,--,--,--,--,--,--,--,--,16120000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1991-12-31,0.3582,--,--,--,--,1.5281,--,--,--,--,10.0771,15.7598,12.2135,14.1221,12.8792,80.8867,9.933,--,27.8016,11.9501,19.1133,8.2921,1.441,120.6028,0.2039,0,12068747.98,23.44,--,--,--,--,--,53.8089,6.0287,59.7144,129.7999,2.7735,6.0162,1.2296,292.7781,2.949,122.0753,4.7204,1.224,0.5711,15.8512,588.5184,0,42.9836,0,147.4815,130.7778,72.5762,0,93.9614,72.5762,130.7778,175.8726,29.1451,56.213,75484321.61,--,--,--,--,--,--,--,--,690000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1990-12-31,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,7.0459,76.1791,49076700,--,--,--,--,--,--,--,--,3499100,0,0,--,--,--,--,--,--,--,--,--,--,--,--
