,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2010-12-31,1.8031,1.91,1.91,1.86,9.6163,9.62,6.2399,3.8442,2.5081,--,0.8636,36.205,0.9554,42.4133,43.5547,56.4453,34.8669,233.7974,24.3127,1.1198,43.4011,40.8384,4.7136,81.5822,--,--,6524960000,18.75,23.22,6143737000,19.2388,24.9087,63.7202,23.783,1.9473,184.8714,--,--,8.588,0.0274,13138.6861,--,--,0.6677,--,--,--,--,--,4.6059,--,1353.3229,2071.1359,--,--,57.0533,2171.1359,0,--,0.3403,95.3941,727610068000,1.2066,0.0299,3.4607,0.0313,--,--,--,--,404390000,61379837000,--,--,--,--,--,--,--,--,--,--,--,--,--
2010-09-30,1.3584,1.46,1.46,1.44,9.2235,9.22,3.0358,3.8961,2.6172,--,0.7013,37.7935,0.7497,43.9722,44.9822,55.0178,35.9732,135.8371,14.7272,0.7013,44.8916,41.7209,6.783,82.7005,0,--,4973482000,14.73,18.83,--,18.4065,30.1456,68.3959,21.7945,1.7801,151.6769,--,--,15.2952,0.0208,12980.7692,--,--,0.5002,--,--,--,--,--,4.7616,0,--,2000.1152,2100.1152,0,--,2100.1152,0,--,0,95.2384,675063878000,0.804,0.0157,2.2349,0.0165,--,--,--,--,384390000,44672478000,0,--,--,--,--,--,--,--,--,--,--,--,--
2010-06-30,0.8703,0.98,0.98,0.96,8.7291,8.73,-0.8704,3.8898,2.1291,--,0.4858,37.64,0.5004,43.5583,44.7832,55.2168,35.7001,137.3854,15.7387,0.7668,44.7832,42.2603,6.1806,82.5967,0,--,3197937000,9.97,13.8,2976554000,13.4199,31.225,69.1246,15.3674,1.1597,155.2126,--,--,4.4011,0.014,12857.1429,--,--,0.3339,--,--,--,--,--,4.8721,0,1421.4468,1952.5162,2052.5162,0,54.9471,2052.5162,0,--,0.3428,95.1279,624398179000,-0.357,-0.0049,-1.0001,-0.0051,--,--,--,--,384390000,37496313000,--,--,--,--,--,--,--,--,--,--,--,--,--
2010-03-31,0.5082,0.51,0.51,0.51,7.1197,7.12,2.7724,2.2796,1.9208,--,0.2546,41.8781,0.2613,49.2031,48.8499,51.1501,38.6391,50.818,7.1376,0.2546,48.8499,41.2532,3.0255,85.648,0,--,1710408000,7.13,7.42,--,8.6063,40.6426,29.5083,18.7875,0.654,137.6147,--,--,4.7471,0.0068,13235.2941,--,--,0.1918,--,--,--,--,--,3.5665,0,--,2703.8557,2803.8557,0,--,2803.8557,0,--,0,96.4335,619927625000,2.108,0.0139,5.4556,0.0144,--,--,--,--,364313000,36229930000,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-12-31,1.62,1.62,1.62,1.59,6.5915,6.59,10.3669,2.2596,1.4126,--,0.8558,33.6764,0.9472,37.8961,40.75,59.25,33.2843,214.6654,32.5668,1.1341,40.75,41.7554,9.8811,82.2222,0,--,5089993000,24.58,26.59,4939571000,4.1433,719.2903,24.8087,23.8957,4.9219,73.1425,--,--,8.8857,0.0285,12631.5789,--,--,0.8199,--,--,--,--,--,3.4823,0,1189.5748,2771.6281,2871.6281,0,51.269,2871.6281,0,--,0.2927,96.5177,587811034000,2.13,0.0548,6.3994,0.0567,--,--,--,--,392705000,34585440000,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-09-30,1.1713,1.17,1.17,1.17,6.1468,6.15,-0.083,2.2635,1.4779,--,0.6563,33.8164,0.7072,38.4816,40.7276,59.2724,32.7284,117.1308,19.0556,0.6563,40.7276,39.985,12.5723,82.7711,0,--,3758341000,19.06,--,--,3.4683,9.6601,3.8845,25.5542,3.6742,73.4854,--,--,--,0.0216,12500,--,--,0.6263,--,--,--,--,--,3.4439,--,--,2803.6675,--,--,--,2903.6675,0,--,--,96.5561,554264684000,-0.0232,-0.0005,-0.0709,-0.0005,--,--,--,--,396987000,27150056000,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-06-30,0.7443,0.74,0.74,0.74,5.7922,5.79,1.2381,2.336,1.0509,--,0.4271,32.0281,0.4551,36.4607,39.0013,60.9987,30.8562,124.0263,21.4125,0.7116,39.0013,39.2871,17.5968,81.8977,0,124.6458,2399177000,12.85,13.17,2306374000,5.2788,7.8156,6.1623,22.4982,3.5076,51.3171,--,--,4.4742,0.0148,12162.1622,--,--,0.4357,--,--,--,--,--,3.3235,0,1078.8795,2908.9172,3008.9172,0,51.9807,3008.9172,0,--,0.308,96.6765,541225736000,0.5133,0.0071,1.6634,0.0073,--,--,--,--,396988000,24292972000,0,--,--,--,--,--,--,--,--,--,--,--,--
2009-03-31,0.3613,0.36,0.36,0.36,5.4975,5.5,0.8715,2.4242,0.6679,--,0.215,33.3526,0.2252,38.1951,40.2498,59.7502,29.8377,36.1327,6.5726,0.215,40.2498,38.9747,12.4854,82.6738,--,--,1254261000,6.57,6.0175,--,5.835,11.7404,21.5844,27.4512,2.7609,32.5981,--,--,--,0.0075,12000,--,--,0.2247,--,--,--,--,--,3.2713,--,--,2956.9087,--,--,--,3056.9087,0,--,--,96.7287,521879398000,0.7197,0.0052,2.4119,0.0054,--,--,--,--,402390000,19218740000,--,--,--,--,--,--,--,--,--,--,--,--,--
2008-12-31,0.1977,0.2,0.2,0.2,5.2813,5.28,7.8387,2.5694,0.3066,--,0.1294,-2.3995,0.1485,3.9462,5.5359,94.4641,4.2309,66.3036,12.5544,0.434,5.5359,35.9941,51.8211,-43.9358,0,125.9621,-348239000,3.74,4.32,623941000,34.2875,-76.828,26.1011,34.5779,21.3492,16.8625,--,--,8.9712,0.0351,10256.4103,--,--,0.9871,--,--,--,--,--,3.4569,0,975.5331,2792.7885,2892.7885,0,53.7783,2892.7885,0,--,0.3544,96.5431,474440173000,1.6773,0.0513,39.6437,0.0531,--,--,--,--,417390000,15584755000,0,--,--,--,--,--,--,--,--,--,--,--,--
2008-09-30,1.3886,1.41,1.42,1.44,7.692,7.69,16.5546,3.0015,1.908,--,0.7514,32.6304,0.8355,39.3078,40.6297,59.3703,30.8804,138.8564,18.052,0.7514,40.6297,34.8203,0.633,81.2337,0,23.9278,3504965000,17.98,22.61,--,38.292,77.0369,119.6992,29.6386,8.5972,31.4056,--,--,13.8217,0.0271,9963.0996,--,--,0.6846,--,--,--,--,--,4.1623,0,--,2302.517,2402.517,0,--,2402.517,0,--,0,95.8377,441454398000,3.6816,0.0896,11.9221,0.0935,--,--,--,--,390384000,15393865000,0,--,--,--,--,--,--,--,--,--,--,--,--
2008-06-30,0.8975,0.92,0.93,0.94,7.0928,7.09,3.8877,2.8934,1.4169,--,0.4852,31.9431,0.5398,38.5246,39.9282,60.0718,30.1301,149.8528,21.1274,0.8102,39.9282,35.0275,-0.1357,80.4351,0,3.2105,2272830000,12.65,15.23,2156403000,45.4849,90.7354,120.0863,40.683,5.4889,32.7935,--,--,4.6691,0.0179,10055.8659,--,--,0.4752,--,--,--,--,--,3.8349,0,1134.448,2507.6591,2607.6591,0,50.9846,2607.6591,0,--,0.338,96.1651,441823484000,1.3052,0.021,4.3319,0.0219,--,--,--,--,464007000,16271492000,0,--,--,--,--,--,--,--,--,--,--,--,--
2008-03-31,0.4379,0.43,0.44,0.44,6.1225,6.12,1.6683,2.2869,1.3377,--,0.2452,30.7807,0.2636,36.5756,38.7348,61.2652,28.2608,43.7856,7.1516,0.2452,38.7347,36.896,0.3673,79.3066,--,--,1093721000,7.15,26.75,--,51.0661,87.6682,97.5964,42.3472,--,--,--,--,--,0.0093,9677.4194,--,--,0.2627,--,--,--,--,--,3.4291,--,--,2816.1935,--,--,--,2916.1935,0,--,--,96.5709,409473923000,1.0768,0.0093,3.8102,0.0097,--,--,--,--,271948000,15996024000,--,--,--,--,--,--,--,--,--,--,--,--,--
2007-12-31,1.1554,1.22,1.27,1.25,5.6711,5.67,7.435,2.2733,0.8999,--,0.7517,45.8144,0.8641,37.4794,34.4385,46.5584,24.5191,176.7883,31.1737,1.1501,34.4385,38.9312,6.6498,131.2749,0,--,4951394000,20.37,33.41,2607545000,38.241,87.6772,97.15,35.1965,--,--,--,--,6.9792,0.0352,10227.2727,--,--,1.1026,--,--,--,--,--,3.6893,0,836.7913,2610.5771,2710.5771,0,52.5298,2710.5771,0,--,0.4409,96.3107,352539361000,1.5778,0.0484,6.4348,0.0502,--,--,--,--,251948000,15911486000,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-09-30,0.8979,0.88,0.9,0.89,4.0079,4.01,9.8642,0.7447,0.7553,--,0.5502,47.3085,0.6232,39.5863,35.7456,45.2556,24.1222,89.786,22.4022,0.5502,35.7456,37.8197,7.5479,132.0357,--,--,3674541000,22.4,16.58,--,--,92.6919,38.1502,38.2961,--,--,--,--,--,0.0258,10465.1163,--,--,1.0384,--,--,--,--,--,2.4561,--,--,3971.5583,--,--,--,4071.5583,0,--,--,97.5439,340526939000,2.6502,0.0604,10.9864,0.062,--,--,--,--,252044000,16000347000,--,--,--,--,--,--,--,--,--,--,--,--,--
2007-06-30,0.5386,0.54,0.54,0.54,3.6892,3.69,6.3116,0.7852,0.3961,--,0.3579,47.5604,0.3911,38.2084,34.3871,45.2174,22.982,123.7095,33.5328,0.822,34.3871,37.9952,4.3788,137.642,0,--,2326046000,14.6,16,1117056000,41.6296,117.0455,37.6685,29.3349,--,--,--,--,3.1886,0.017,10588.2353,--,--,0.6842,--,--,--,--,--,2.4513,0,504.8874,3979.4558,4079.4558,0,51.1276,4079.4558,0,--,0.4855,97.5487,314056006000,2.693,0.0419,11.7179,0.043,--,--,--,--,251948000,15819358000,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-03-31,0.275,0.27,0.27,--,3.652,3.65,1.9115,0.8338,0.7213,--,0.186,48.0391,0.1951,38.9202,34.7778,44.8561,22.7489,27.4991,7.5299,0.186,34.7926,37.7513,6.8611,137.5842,--,--,1129940686,7.53,--,--,47.3057,129.4689,34.9908,20.0791,--,--,--,--,--,0.0086,10465.1163,--,--,0.3433,--,--,--,--,--,2.4703,--,--,3948.0552,--,--,--,4048.0552,0,--,--,97.5297,287658610892,1.5813,0.0129,6.951,0.0133,--,--,--,--,202742617,17473410035,--,--,--,--,--,--,--,--,--,--,--,--,--
2006-12-31,0.7256,0.67,0.67,0.63,3.3904,3.33,5.9129,0.8472,0.4463,--,0.5415,44.4339,0.5846,27.9886,26.1073,48.4866,18.0605,142.7538,42.1058,1.0652,51.5134,41.407,8.5051,163.7122,--,--,3473784000,20.12,22.83,1226956392,43.4327,353.9911,30.5205,17.2882,--,--,--,--,3.9479,0.0324,11111.1111,--,--,1.342,--,--,--,--,--,2.5299,--,427.6048,3852.6923,--,--,53.0427,3952.6923,0,--,0.5916,97.4701,260760692000,1.4717,0.0441,8.1487,0.0453,--,--,--,--,247665000,17548193000,--,--,--,--,--,--,--,--,--,--,57070435,28225390,--
2006-09-30,0.4997,--,--,--,3.1113,3.11,3.2138,0.865,0.8556,3.03,0.3949,--,0.415,57.3311,--,--,--,49.9705,16.0612,0.3949,51.7702,--,7.4223,-25.7309,0,--,-397336000,14.71,13.58,--,--,224.2098,20.7178,11.661,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.4587,0,--,3967.2634,4067.2634,0,--,4067.2634,0,--,0,97.5413,246230277253,--,0.0254,6.4314,0.026,--,--,--,--,0,17929480130,0,--,--,--,--,--,--,--,--,--,--,--,--
2006-06-30,0.2661,--,0.24,0.21,2.8739,2.87,0.6498,0.8467,0.6364,2.8,0.2133,42.9491,0.2227,23.8789,22.5333,49.9283,14.9965,115.3592,40.1407,0.9244,50.0717,42.8058,9.1781,180.1202,0.0453,--,1483108000,8.29,8.77,416960920,30.7459,208.4662,14.3064,15.3527,--,--,--,--,1.5319,0.0148,12162.1622,--,--,0.6487,--,--,--,--,--,2.3029,0,267.4653,4242.3128,4342.3128,0,54.7664,4342.3128,0,--,0.861,97.6971,242823882811,0.3662,0.0052,2.4417,0.0053,--,--,--,--,0,17957638743,0,--,--,--,--,--,--,--,--,--,--,--,--
2006-03-31,0.1198,--,--,--,2.7054,2.71,7.0219,0.8077,0.5069,2.62,0.0973,43.1268,0.101,22.7923,20.7187,49.4228,14.6035,98.146,36.2785,0.7972,50.5772,41.9723,1.7098,191.426,0.1005,--,688633741,4.19,--,--,-19.1948,51.2937,8.7903,19.062,6.1107,14.7283,--,--,0.6673,0.0069,13043.4783,0.9462,95.1173,0.3095,0.7742,0.7742,0.3716,--,--,2.1974,--,222.2846,4450.7508,--,--,58.5497,1344.8381,4141.1849,--,0.9886,97.8026,239557574598,8.5569,0.057,58.5947,0.0583,6.2677,--,--,--,159049263,21336832878,--,--,--,--,--,--,--,--,--,--,--,--,--
2005-12-31,0.1598,--,0.18,0.17,2.5976,2.59,-2.2025,0.8091,0.3974,2.52,0.1399,37.0586,0.148,9.9195,11.6325,55.2923,5.706,98.434,37.8946,0.8615,--,47.6431,12.6005,337.8336,--,--,2019895847,6.97,7.16,334702080,2.6446,-8.3431,17.6329,12.3671,--,--,--,--,--,0.0259,13899.6139,--,--,1.1657,--,--,--,--,--,2.2734,--,209.0567,4298.6273,--,--,60.1115,4398.6273,0,--,1.0875,97.7266,222324686641,-0.7863,-0.0193,-13.7797,-0.0197,--,--,--,--,233372750,--,--,--,--,--,--,--,--,--,--,--,28564878,15980912,--
2005-09-30,0.1541,--,--,--,2.5773,2.58,-2.0368,0.8077,0.5145,2.5,0.136,--,0.1434,24.8613,--,--,--,96.8068,37.5613,0.8542,55.572,--,5.7273,-58.6085,0.0782,--,-306037352,7.31,--,--,-100,-26.3189,14.7033,10.8966,--,--,--,--,--,--,--,--,--,--,0.7647,0.7647,0.4446,--,--,2.2742,--,163.0524,4297.1572,--,--,66.0094,1367.7378,3961.3288,--,1.3948,97.7258,220515943932,--,-0.018,-13.2147,-0.0184,-1.995,--,--,--,156491335,21704491526,--,--,--,--,--,--,--,--,--,--,--,--,--
2005-06-30,0.0863,--,--,0.08,2.5142,2.51,-0.6995,0.8077,0.4328,2.44,0.0798,41.4525,0.0822,11.4728,49.003,50.997,6.3564,86.3639,34.3507,0.7983,49.003,43.4465,3.5463,354.247,0.1399,--,1094815753,4.24,4.33,146243854,-35.3078,-41.243,15.0876,3.5981,12.1068,14.8677,--,--,--,0.0129,13953.4884,1.8594,96.8054,0.5749,0.7522,0.7522,0.373,--,--,2.324,--,156.0433,4202.9273,--,--,67.4549,1399.438,3860.0909,--,1.4893,97.676,210505618590,-0.5153,-0.0065,-8.1071,-0.0066,-0.7207,--,--,--,156491335,22104167214,--,--,--,--,--,--,--,--,--,--,28793693,17795720,--
2005-03-31,0.0792,--,0.08,--,2.4868,2.49,-0.9821,0.8077,0.4054,2.41,0.0766,50.4946,0.0772,18.0831,13.4115,44.5267,7.7996,81.3579,32.7164,0.7868,55.5113,24.8868,75.2773,375.358,0.1524,--,997808485,3.19,--,--,3.2733,-28.1019,15.7963,-5.3146,23.3361,3.8567,--,--,--,0.0099,9090.9091,1.4935,60.2611,0.4326,0.7376,0.7376,0.4225,--,--,2.4049,--,151.3634,4058.1479,--,--,69.1088,1423.6979,3707.3904,--,1.5888,97.5951,201203989573,-0.9671,-0.0095,-12.3993,-0.0097,-1.0653,--,--,--,156491335,23079823735,--,--,--,--,--,--,--,--,--,--,--,--,--
2004-12-31,0.1744,--,0.15,0.14,2.2082,2.41,3.6229,0.5575,0.3682,2.34,0.1715,38.1852,0.1737,9.4617,10.3651,54.0453,6.39,17.4382,7.897,0.1715,45.9547,46.2757,3.0051,373.3694,--,--,2027679455,6.19,6.38,--,-11.3918,7.1937,8.3651,2.5951,--,--,--,--,--,0.0272,13235.2941,--,--,1.2855,--,--,--,--,--,2.1717,--,--,4504.7553,--,--,--,4604.7553,0,--,--,97.8283,197855602559,1.3276,0.0356,20.7756,0.0364,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20284815,17112545,--
2004-09-30,0.2092,--,--,0,2.2469,2.25,-2.1233,0.8077,0.295,2.17,0.2047,49.052,0.2078,9.9425,8.0347,45.8636,6.6885,90.4846,40.2704,0.8854,54.1364,30.3014,104.939,607.2124,0.06,--,2985110941,9.31,0,0,46.9763,29.2375,9.8002,2.819,178.2953,1.5143,--,--,2.6189,0.0311,8681.672,0.0455,5934.0659,1.4599,0.7384,0.7384,0.4085,--,0,2.1987,0,193.5019,4448.0938,1515.0413,0,62.5355,1515.0413,4107.6433,110.6852,1.1363,97.8013,198848195536,-0.6789,-0.0208,-10.1503,-0.0212,-2.3005,--,--,--,154491549,22195358931,0,--,--,--,--,--,--,--,--,--,--,--,--
2004-06-30,0.1468,--,--,0.13,2.1846,2.18,-1.4849,0.8077,0.2326,2.11,0.1406,48.9864,0.1443,10.6168,8.4933,45.9274,6.9985,80.696,36.9389,0.7728,54.0726,28.5923,101.6365,579.613,0.1947,--,1999926447,6.72,6.96,255925737,44.6551,5.6891,-1.8343,15.8101,67.7061,2.6585,--,--,1.7395,0.0206,8737.8641,0.0297,6060.6061,0.9938,0.7587,0.7587,0.3297,--,--,2.092,--,184.3324,4680.1411,--,--,64.226,1482.542,4346.3059,--,1.1349,97.908,203194443633,-0.7077,-0.0142,-10.1124,-0.0145,-1.5639,--,--,--,154491549,21496443031,--,--,--,--,--,--,--,--,--,--,15890056,12783466,--
2004-03-31,0.1102,--,--,0,2.1475,2.15,1.5946,0.8077,0.1956,2.06,0.1009,49.9464,0.1058,14.7041,11.2616,45.006,11.2033,72.9692,33.9782,0.6682,55.1153,26.3839,72.5161,444.385,0.2596,--,955692968,5.13,0,0,41.4718,39.8236,6.5662,30.7938,35.3398,2.5467,--,--,0.8193,0.0094,9574.4681,0.0133,6766.9173,0.4699,0.7769,0.7769,0.3551,--,0,1.9665,0,183.0628,4985.2393,1426.5087,0,65.4406,1426.5087,4709.1993,107.957,1.0742,98.0335,212497344756,1.6216,0.0146,14.4745,0.0149,1.5768,--,--,--,154492620,20226977604,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-12-31,0.1627,--,0.16,0.16,2.0377,2.04,-0.8576,0.8077,0.0858,1.97,0.1641,47.7023,0.1763,6.8106,6.1497,48.0862,5.2821,76.7311,37.655,0.7742,51.9138,34.4226,176.4871,807.6675,0.1967,--,2858708502,7.98,7.86,--,8.5827,-26.7637,5.2299,16.059,161.4359,2.23,--,--,2.5134,0.0334,10778.4431,0.0466,7725.3219,1.5499,0.9088,0.9088,0.3975,--,--,2.056,--,166.0377,4763.7305,--,--,66.9944,1462.6709,3742.3049,--,1.2383,97.944,192851003723,-0.2785,-0.0087,-5.2719,-0.0088,-1.1246,--,--,--,153491764,21688433398,--,--,--,--,--,--,--,--,--,--,20026670,20292760,--
2003-09-30,0.1619,--,--,--,2.0464,2.05,-3.7784,0.8077,0.1299,1.96,0.1629,45.1193,0.1752,11.6857,10.2797,50.1939,7.6066,74.0656,36.1935,0.7452,49.8061,32.1395,112.0677,443.6971,0.3708,--,1868179597,7.91,7.91,--,5.0246,-24.9471,-1.8802,20.8561,194.3662,1.3891,--,--,1.7701,0.023,11739.1304,0.0318,8490.566,1.0685,0.9208,0.9208,0.3813,--,--,2.0589,--,173.3055,4756.8975,--,--,67.1062,1393.6882,3760.8996,--,1.188,97.9411,193396291485,-1.7756,-0.038,-23.3433,-0.0388,-4.9094,--,--,--,151492406,19472444068,--,--,--,--,--,--,--,--,--,--,--,--,--
2003-06-30,0.1389,0,0.14,0.14,2.2254,2.23,-1.9932,0.8077,0.3089,2.16,0.1541,45.4072,0.1583,14.3993,12.2245,49.8093,9.5787,69.3473,31.1617,0.7691,50.1907,30.1446,92.1758,372.1415,0.1402,--,1281531635,6.24,6.44,270340697,16.974,-13.943,9.8527,30.2666,99.2038,1.8144,--,--,1.1974,0.0165,10909.0909,0.0225,8000,0.697,0.944,0.944,0.3683,--,0,2.468,0,185.5857,3951.8539,1075.3421,0,68.3782,1075.3421,3153.0937,128.4568,1.3298,97.532,175454830857,-1.3742,-0.0221,-14.3461,-0.0227,-2.8405,--,--,--,153493263,19963359744,0,--,--,--,--,--,--,--,--,--,23326672,21564588,--
2003-03-31,0.0788,--,--,--,2.0152,2.02,-4.5818,0.8077,0.0987,1.94,0.0944,44.6609,0.0933,14.034,11.68,50.3955,11.3353,52.2346,25.9202,0.6256,49.6045,30.8844,87.2397,369.0813,2.1521,--,604049069,3.91,--,--,23.4641,-16.6555,2.8677,46.7789,57.2924,1.5709,--,--,0.5685,0.0082,10975.6098,0.0117,7692.3077,0.3518,0.8446,0.8446,0.4016,--,--,2.4135,--,164.9195,4043.2748,--,--,73.3679,1351.7052,3305.1272,--,1.4635,97.5865,162467419571,-6.5916,-0.0549,-58.151,-0.0562,-6.879,--,--,--,185793572,19797973966,--,--,--,--,--,--,--,--,--,--,--,--,--
2002-12-31,0.2221,--,0.2,0.23,1.9365,1.94,4.391,0.8077,0.02,1.86,0.2601,51.1515,0.3019,14.0274,11.764,43.5491,7.8314,64.1368,33.1205,0.751,55.4872,33.373,97.1633,443.502,0.7645,--,2823113768,11.47,11.24,444943105,27.4935,7.4223,3.8689,38.3256,481.4868,0.7477,--,--,2.6637,0.0386,9326.4249,0.0537,6703.9106,1.4925,0.931,0.931,0.3926,--,--,2.2676,--,158.2777,4309.9107,--,--,74.4787,1167.5949,3482.4783,--,1.4327,97.7324,166166379400,1.5481,0.0514,19.7676,0.0526,6.5112,--,--,--,153493049,18187471818,--,--,--,--,--,--,--,--,--,--,27822384,27495701,--
2002-09-30,0.2157,--,--,0,2.0856,2.09,0,0.8077,0.2468,1.85,0.2622,49.2098,0.2996,16.3458,13.896,45.2198,10.6442,62.6533,30.041,0.7618,54.1615,34.3633,77.2955,353.5429,0.1444,--,1940066939,10.34,0,418732599,52.7958,14.9448,--,--,51.0862,5.2852,--,--,2.0503,0.0281,9608.5409,0.0391,6905.3708,1.0259,0.9879,0.9879,0.3952,--,0,2.536,0,194.8821,3843.1823,1035.026,0,72.2582,1035.026,2943.8403,133.9117,1.3013,97.464,160021970844,0,0,0,0,0,--,--,--,121192097,17789883965,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-06-30,0.1614,--,0.16,0.16,2.0258,2.03,-5.3317,0.8077,0.187,1.82,0.2332,49.8824,0.2466,19.393,16.2316,44.6216,13.02,54.8712,27.0861,0.7927,55.3784,32.3869,85.4312,311.7627,1.0018,--,1203545942,7.97,7.71,319726374,36.3726,40.737,-20.5563,58.1202,102.6475,1.7536,--,--,1.2569,0.0189,9523.8095,0.0282,6382.9787,0.6375,0.9001,0.9001,0.4231,--,--,2.9266,--,189.8852,3316.8935,--,--,73.3676,1197.2022,2466.009,--,1.5413,97.0734,134689020270,-4.2998,-0.077,-33.025,-0.0793,-10.6726,--,--,--,121192097,16903318995,--,--,--,--,--,--,--,--,--,--,29732772,24830593,--
2002-03-31,0.0945,--,--,--,1.959,1.959,--,0.8077,0.1203,--,0.1662,48.678,0.1594,25.6624,20.6125,45.5035,16.7919,44.5137,22.7223,0.7825,54.4965,28.9587,52.4185,236.2791,1.7108,--,533257548,4.83,--,--,51.0994,32.5025,5.0789,-7.857,20.8606,4.3144,--,--,0.6184,0.0095,9473.6842,0.0143,6293.7063,0.2945,0.9478,0.9478,0.5213,--,--,3.4438,--,214.217,2803.751,--,--,72.2869,1086.442,1917.3598,--,1.6076,96.5562,110688552564,--,--,--,--,--,--,--,--,105491549,13831407114,--,--,--,--,--,--,--,--,--,--,--,--,--
2001-12-31,0.2068,--,0.21,0.21,1.8643,1.86,7.5249,0.8077,0.0256,1.75,0.3349,12.9766,0.4295,11.5366,12.9766,80.9748,9.2947,53.428,28.6579,0.8654,55.4483,24.8988,78.6642,100.4997,0.7821,--,561748514,11.09,10.82,--,55.2059,-20.5687,-23.4489,78.6873,246.2169,1.4621,--,--,2.5842,0.0462,7792.2078,0.0677,5317.5775,1.0348,1.0166,1.0166,0.4616,--,--,3.0199,--,205.7368,3211.4099,--,--,73.4534,1008.7401,2265.0748,--,1.4678,96.9801,120126983351,3.3824,0.1219,36.3906,0.1257,17.8194,--,--,--,105491549,12969712968,--,--,--,--,--,--,--,--,--,--,52998489,26927369,--
2001-09-30,0.1876,--,--,--,--,--,--,--,--,--,--,46.5603,--,18.3588,15.8647,47.2426,14.1493,18.7623,--,--,52.7574,32.575,54.1131,294.8486,--,--,1201349330,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.0889,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2001-06-30,0.1147,--,0.115,0.116,2.55,2.55,0.6322,1.4354,0.1146,2.38,0.262,16.8323,0.2929,14.254,15.1232,77.5968,12.6162,41.4472,16.2539,0.9468,53.2761,21.6875,74.0909,112.6205,0.1023,--,297804025,4.5,4.6,2263464034.6,85.6449,25.4331,61.176,71.2798,76.1174,2.3648,--,--,1.0681,0.0232,7758.6207,0.0348,5172.4138,0.3648,1.0751,1.0751,0.6797,--,--,5.825,--,287.5151,1616.7361,--,--,74.7394,563.0503,1073.1094,--,2.026,94.175,85181426762,0.6953,0.0144,5.5113,0.0153,2.3104,--,--,--,109492406,7788898850,--,--,--,--,--,--,--,--,--,--,45562518,39755910,--
2001-03-31,0.0713,--,--,--,1.8643,1.8643,--,0.8077,0.0256,--,0.1156,50.8278,0.1482,27.021,22.3137,42.2964,19.1486,39.8845,21.3934,0.6461,57.7036,32.248,15.549,231.029,2.2668,--,368504097,3.83,--,--,--,--,--,--,41.2361,2.1826,--,--,0.4328,0.0077,11688.3117,0.0113,7964.6018,0.1733,1.0166,1.0166,0.4616,--,--,3.0199,--,205.7368,3211.4099,--,--,73.4534,1008.7401,2265.0748,--,1.4678,96.9801,120126983351,--,--,--,--,--,--,--,--,105491549,12969712968,--,--,--,--,--,--,--,--,--,--,--,--,--
