,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2012-12-31,0.2608,0.27,0.27,0.25,3.9672,3.8734,0.1622,2.193,0.6108,--,3.3438,15.2484,3.3547,5.0908,4.5348,84.6257,4.0001,203.0876,51.1919,26.0381,15.3743,10.1639,4.635,315.5712,0.0103,--,1083242342.21,6.91,7.13,273351838.34,4.3787,12.43,5.4989,0.6514,5.4211,66.4072,131.8681,2.73,3.7813,0.8386,429.2869,1.1921,301.9881,1.6875,1.6795,1.0526,51.5492,364.5545,0.2813,50.8636,8.0072,227.6947,96.6041,50.3678,13.6013,49.605,58.297,98.0942,190.7575,22.3385,49.1364,8498279124.05,0.0249,0.0208,0.622,0.0423,4.9654,--,--,--,36572760.22,--,--,466378223.7,272968213.58,6247352.13,2169160.61,--,37357468.88,4841591.93,--,20184813.76,2112702.68,522070.78,1075016.45
2012-09-30,0.1684,0.18,0.18,0.17,3.8719,3.776,-0.4236,2.1923,0.5412,--,2.1369,14.1223,2.155,4.9529,4.4535,85.7484,3.8174,16.8427,4.35,2.1369,14.2516,9.3463,4.9091,299.4304,0.0187,--,678909397.9,4.66,4.71,--,0.3767,3.2304,4.9036,-3.1546,2.6625,101.4085,139.47,1.9359,--,0.5645,478.2994,0.7982,338.2611,1.1562,1.6829,1.1079,30.1475,333.6848,0.2906,49.124,8.3833,--,103.5666,50.2627,14.5778,--,58.8404,103.0658,187.9361,--,50.876,8587908178.74,-0.096,-0.0537,-2.515,-0.1056,-12.7212,--,--,--,35385823.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2012-06-30,0.0856,0.09,0.09,0.08,3.7891,3.6897,-0.4882,2.1923,0.4549,--,1.0883,14.7265,1.0962,4.7521,4.1317,85.138,3.4409,177.1588,46.7548,22.5325,14.862,10.2111,7.8933,324.548,0.4477,--,399001919.81,2.43,2.41,87269886.56,-15.4729,-19.9572,4.2466,7.2014,1.6509,109.0314,167.9575,1.0717,1.4828,0.3186,564.9718,0.4508,399.2902,0.6588,1.6492,1.0709,34.3949,284.0741,0.3036,48.1929,8.4825,229.931,107.4995,51.1982,14.9668,49.4287,60.2097,106.912,184.5646,20.9597,51.8071,8566629966.88,-0.1963,-0.0621,-5.7053,-0.1198,-14.4252,--,--,--,35604868.33,--,--,628899960.56,89717907.18,3112737.89,2980071.58,--,45565825.05,3859730.17,--,79428041.01,3239894.08,1284595.96,129587.18
2012-03-31,0.0402,0.04,0.04,0.04,3.7997,3.7093,-0.4454,2.1929,0.474,--,0.5248,16.1327,0.5219,4.8734,4.6082,83.7732,3.7823,4.0217,1.0584,0.5248,16.2268,11.4496,-0.8172,347.3002,0.0723,--,186901719.4,1.15,1.15,--,-19.5744,10.0087,5.3406,7.2162,0.7848,114.6789,204.685,0.4397,--,0.138,652.1739,0.196,459.1837,0.2813,1.6383,1.014,37.2636,296.1766,0.2509,49.5858,6.8863,--,101.6706,52.3507,12.1942,--,59.621,100.591,190.2084,--,50.4142,8349343997.8,-0.4189,-0.0581,-11.0739,-0.1153,-13.5183,--,--,--,36027403.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2011-12-31,0.232,0.24,0.24,0.23,3.7604,3.6669,0.3268,2.193,0.4314,--,2.9935,14.2997,3.046,4.6952,4.3674,85.575,3.7136,183.3666,48.7625,23.6627,14.425,9.5525,0.7312,319.7415,0.0125,--,973232595.06,6.49,6.65,252623088.13,11.8476,15.072,5.3164,3.5699,5.3335,67.4979,141.939,2.5363,3.5838,0.8202,438.9173,1.1766,305.9663,1.7041,1.5884,1.0074,49.7744,357.7789,0.2615,48.5265,6.8141,220.3984,106.073,53.5735,12.313,51.5794,61.0963,105.3135,185.624,22.0176,51.4735,8443282941.2,0.0523,0.0422,1.4089,0.0819,9.5225,--,--,--,36895267.86,--,--,634572261.84,21403261.38,2795532.55,2493047.36,--,18966270.54,1027567.74,--,28245143,820567.44,1634147.87,128587.18
2011-09-30,0.1632,0.17,0.17,0.16,3.6909,3.5941,-0.6251,2.1923,0.378,--,2.0047,13.1057,2.089,4.6514,4.4048,86.7991,3.7118,16.3157,4.4205,2.0047,13.2009,8.4914,-0.1965,295.3893,0.0237,--,627672358.99,4.61,4.67,--,26.0393,22.5742,5.39,9.8432,2.7776,97.2062,160.6378,1.6808,--,0.5628,479.7441,0.7963,339.0682,1.2107,1.5544,0.9406,31.314,367.2287,0.3052,45.3505,7.856,--,120.5048,52.3087,14.7651,--,61.37,119.7014,175.0361,--,54.6495,8867647527.69,-0.1422,-0.0768,-3.8312,-0.1405,-16.5423,--,--,--,39856169.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2011-06-30,0.1069,0.11,0.11,0.11,3.6348,3.5374,-0.4994,2.1923,0.3213,--,1.4575,12.2824,1.443,4.545,4.3229,87.6189,3.6336,162.7309,44.7709,22.1879,12.3811,7.7056,-0.2806,283.2004,0.3109,--,393697588.28,3.08,3.08,118401872.99,33.9354,29.3377,5.3014,0.3015,2.0613,87.3235,151.5024,1.1881,1.6774,0.3971,453.2863,0.5759,312.5543,0.8166,1.6721,0.9707,27.4222,439.9086,0.3184,49.5589,8.8138,210.3603,101.7802,53.3483,15.0992,53.1933,62.836,100.8813,188.5955,23.559,50.4411,7991152846.66,-0.1697,-0.0681,-4.6716,-0.135,-16.5338,--,--,--,40961204.18,--,--,--,15490457.01,3252410.21,3277689.79,--,27880618.04,1522383.35,--,--,--,--,--
2011-03-31,0.0731,0.07,0.07,0.07,7.2142,7.0356,-0.4493,5.3834,0.6046,--,0.5115,11.5578,0.4998,3.3807,3.211,88.3563,2.7652,7.3116,1.0135,0.5115,11.6437,8.2818,-0.1839,353.4538,0.1026,--,166489367.65,0.99,1,--,29.65,30.1778,4.9422,-6.6909,1.0726,83.9083,171.9526,0.5234,--,0.1807,498.0631,0.2635,341.556,0.3684,1.706,0.9198,34.6782,339.4271,0.3235,50.4687,9.1164,--,98.1427,53.5397,15.2998,--,63.2109,97.1558,191.7225,--,49.5313,7787389513.46,-0.1699,-0.0314,-6.1443,-0.0635,-7.8735,--,--,--,40867694.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2010-12-31,0.4032,0.38,0.38,0.37,7.1411,6.9657,0.8488,5.3834,0.5346,--,2.6943,13.4254,2.4885,4.3616,3.9964,86.4772,3.6096,327.313,45.8348,21.8732,13.5228,9.2327,1.7539,321.2795,0.0186,--,816937799.41,5.51,5.64,200054862.61,18.7128,33.8489,4.7345,-14.1907,4.8077,74.8799,165.3956,2.1766,3.1522,0.6894,522.1932,0.9649,373.0957,1.6003,1.6058,0.9155,39.5351,403.6644,0.3364,47.7218,8.7626,200.6256,109.5479,54.7906,15.5133,55.362,64.8512,108.4703,181.8349,23.7865,52.2782,8152252212.35,0.076,0.0567,2.1054,0.1085,13.1915,--,--,--,41803878.57,--,--,378036311.39,11436101.43,6436611.69,1783233.43,--,16069653.53,3890364.08,--,67460096.46,5253117.62,481059.18,737252.32
2010-09-30,0.2662,0.25,0.25,0.25,7.0043,6.836,-0.3923,5.3842,0.428,--,1.7965,14.1753,1.6506,4.7045,4.4035,85.724,3.8168,26.6217,3.8008,1.7965,14.276,9.5323,-2.3756,315.9824,0.0282,--,538640723.56,3.71,3.75,--,22.6418,40.8433,130.8716,6.8994,2.6825,100.6524,205.3388,1.3149,--,0.4325,624.2775,0.6024,448.2072,1.0092,1.7946,0.9854,31.4011,347.4668,0.4306,47.2668,13.3001,--,111.5652,49.9243,21.9594,--,63.9722,110.3831,181.0106,--,52.7332,8073004705.04,-0.0562,-0.0265,-1.4737,-0.0502,-6.8104,--,--,--,41612090.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2010-06-30,0.1653,0.16,0.16,0.15,6.9035,6.7407,-0.6101,5.3842,0.3326,--,1.1303,14.3016,1.0311,4.611,4.3137,85.5883,3.7628,287.9012,41.7036,19.6865,14.4117,9.7063,-2.6055,325.106,0.094,-10.3128,342270788.8,2.34,2.34,84431837.51,22.437,25.0468,131.8894,8.1094,1.7677,101.8272,214.4644,0.8393,1.2552,0.274,656.9343,0.384,468.75,0.6403,1.7803,0.9794,33.5185,321.6726,0.4493,47.2057,13.5482,198.8095,111.8388,51.3638,22.3001,56.1324,66.1054,110.5581,180.4774,23.7442,52.7943,7967134069.03,-0.1389,-0.0417,-3.6911,-0.079,-10.7967,--,--,--,44012953.89,0,0,--,--,--,--,--,21500657.44,24203547.2,--,--,--,--,--
2010-03-31,0.0562,0.05,0.05,0.05,6.8744,6.7171,-0.4854,5.3834,0.31,--,0.3666,13.3178,0.3429,3.3319,3.0292,86.5717,2.754,5.6166,0.817,0.3666,13.4283,10.0612,-1.0317,413.1644,0.0276,--,147969540.9,0.81,0.81,--,82.2148,59.2158,133.3285,19.5707,0.8142,110.538,221.0216,0.4072,--,0.1245,722.8916,0.1732,519.6305,0.2979,1.8212,1.1016,45.5124,236.4575,0.5089,44.8741,16.0671,--,122.8456,49.1962,26.3649,--,66.8108,121.4806,173.1282,--,55.1259,8345797562.59,-0.238,-0.0317,-8.6426,-0.0575,-8.2419,--,--,--,46271912.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-12-31,0.371,0.35,0.35,0.33,8.3975,6.66,0.7488,6.6302,0.3135,--,1.7273,14.3062,2.0017,3.9206,3.5566,85.5902,3.2014,350.5939,41.7497,16.3235,14.4098,10.5437,4.9393,379.1653,0.0073,--,733311674.82,4.27,9.87,146021432.31,22.961,26.2392,134.1525,37.7701,5.0885,70.7478,195.716,1.8394,2.7857,0.6252,575.8157,0.8975,401.1142,1.9339,1.551,1.0146,60.5174,214.7931,0.4953,39.0986,12.9368,193.2925,155.7636,50.902,24.8615,58.0856,67.7442,154.309,157.4265,20.2277,60.9014,9500427157.56,0.0646,0.0349,2.0185,0.0572,7.3562,--,--,--,48798686.62,0,0,--,--,--,--,--,37106454.52,1378868.36,--,--,--,--,--
2009-09-30,0.2328,0.2154,0.2154,0.2025,3.7365,3.5468,0.1144,2.3384,0.2027,--,1.3635,15.3498,1.4255,3.8688,3.5334,84.5427,3.3235,23.2795,6.2303,1.3635,15.4573,11.6962,3.8057,411.8028,0.0125,--,475589825.06,6.07,--,--,12.3137,18.4967,-4.2412,4.9698,3.1193,86.5579,260.7184,1.0356,--,0.4289,629.5174,0.6519,414.174,1.913,1.1114,0.5184,15.769,186.1529,2.5551,21.8857,17.1863,--,356.9193,84.1762,43.9862,--,150.2775,354.4352,120.6557,--,78.1143,7551964236.74,0.0163,0.0067,0.4916,0.0086,1.1101,--,--,--,48723523.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-06-30,0.1628,0.15,0.15,0.14,3.6666,3.4813,-0.786,2.3384,0.1373,--,0.9772,16.7282,1.0096,4.4226,3.9461,83.1881,3.6843,312.0703,85.1117,18.7312,16.8119,12.5976,5.1264,394.5379,0.3442,--,326979567.59,4.31,4.31,59870125.35,157.2477,72.5087,91.0451,450.3567,1.7379,103.5733,274.3902,0.656,1.1259,0.274,656.9343,0.418,430.622,1.2185,1.1602,0.5459,11.3277,192.6582,2.2064,22.0078,20.3242,94.6439,354.3839,78.6699,48.0114,56.7052,151.3215,353.5566,119.9459,23.2533,77.9922,7369511569.67,-0.1779,-0.0472,-4.8277,-0.0605,-8.2067,--,--,--,48846379.92,0,0,--,--,--,--,--,24172418.12,1091886.57,--,--,--,--,--
2009-03-31,0.0434,0.04,0.04,0.04,3.6286,3.45,-0.541,2.3341,0.1107,--,0.2753,22.1568,0.277,3.6406,3.4621,77.6747,3.1518,4.3447,1.1973,0.2753,22.3253,18.5059,-4.0845,631.6688,--,--,135102076.96,1.09,0,0,59.3523,-20.1361,90.0032,411.9993,0.7256,124.0353,483.0918,0.1863,--,0.0879,1023.8908,0.1362,660.793,0.3821,1.1221,0.4439,14.87,144.1087,2.6854,22.996,18.9193,--,334.8578,84.1508,45.137,--,153.3834,333.1099,121.1121,--,77.004,6979804015.89,-0.3925,-0.0343,-12.4528,-0.0445,-5.9442,--,--,--,48589230.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2008-12-31,0.2939,0.41,0.41,0.35,3.5863,3.41,0.7443,2.3341,0.0732,--,1.885,18.1552,3.1454,3.5796,3.5198,81.736,3.1183,307.4508,85.728,19.7215,18.264,14.7061,-1.0756,525.3026,--,--,756831471.61,7.81,9.18,101055276.96,214.0623,171.5786,89.7887,403.4833,10.5433,34.1449,136.1676,2.6438,4.0409,1.0087,356.895,1.6461,218.6987,3.442,1.1167,0.5241,23.5586,171.4059,2.8486,23.0047,19.1519,90.2149,334.6931,84.5504,45.4303,58.8418,154.9403,333.7793,120.7412,25.4999,76.9953,6895858066.78,0.079,0.0477,2.5326,0.062,8.2835,--,--,--,49740680.75,--,--,--,--,--,--,--,4729579.22,722586.25,--,--,--,--,--
2008-09-30,0.3699,0.33,0.33,0.33,7.3475,3.74,-1.331,5.1887,-0.0432,--,1.2079,20.1588,2.0294,3.441,3.3565,79.7354,3.1501,36.9928,5.0348,1.2079,20.2646,16.8552,1.2931,605.863,--,--,556110838.65,4.71,0,0,180.0057,76.4112,99.9073,457.022,4.4061,61.2787,145.6782,1.8534,--,0.6442,419.1245,1.0514,256.8005,2.1536,1.12,0.5986,18.1278,151.5931,2.6821,23.9909,18.4563,--,316.8253,84.2825,43.4806,--,149.1214,315.9517,122.1785,--,76.0091,7194419458.24,-0.1133,-0.0435,-3.5981,-0.0572,-7.5791,--,--,--,50430857.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2008-06-30,0.1777,0.98,0.098,0.099,3.6139,2.786,-0.2964,1.5004,0.2295,--,3.1176,21.4403,3.0824,7.9278,7.5154,78.3698,5.494,249.9853,69.1732,43.8554,21.6302,15.3007,17.9348,288.1348,0.5141,--,162911315.66,3.511,3.484,23207738.9,22.6741,-1.7134,2.0597,0.4297,49.9265,3.6053,82.0232,2.1945,2.5595,0.561,320.8556,1.1967,150.4136,0.902,1.4009,0.7034,9.6092,515.1593,0.1631,63.3994,2.2404,293.7998,57.7301,79.216,3.4132,34.628,82.0153,57.5816,261.1058,21.5791,36.6006,1339042695.21,-0.0916,-0.052,-1.6677,-0.142,-15.1726,--,--,--,303642437.93,--,--,--,43294,13610,--,--,24566,37072.44,--,--,104268.15,59705.92,--
2008-03-31,0.1024,0.06,0.06,0.06,3.5961,2.806,-0.203,1.5579,0.1915,--,1.7652,22.4583,1.7611,8.9705,8.4304,77.2638,6.2888,10.2438,2.8486,1.7652,22.7362,15.6893,19.1795,268.5336,0.8919,--,85935662.74,2.135,0,0,41.5145,116.2545,6.1042,6.3544,18.5363,4.8553,75.9237,1.1854,--,0.28,321.4286,0.6043,148.9326,0.4554,1.3124,0.7457,15.7834,591.8417,0.1971,61.9671,2.2006,--,61.3759,82.75,3.4295,--,85.6887,61.2232,251.3828,--,38.0329,1363244941.79,-0.1246,-0.035,-1.9815,-0.092,-9.7872,--,--,--,311117035.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2007-12-31,0.2038,0.1161,0.1161,0.061,3.5582,2.811,0.2566,1.6225,0.1316,--,3.4947,17.4296,3.7203,4.826,4.8878,82.5658,3.6061,245.3459,68.952,42.0803,17.4342,14.5037,42.8987,372.0436,0.4484,--,231350721.15,4.131,4.3,14324333.47,11.7768,64.4612,7.7941,13.7988,93.9574,3.8315,63.0716,5.7078,4.4629,1.0317,348.9386,2.3585,152.6394,1.6476,1.2537,0.8085,33.4463,392.6675,0.2364,61.0284,2.1904,274.2372,63.8582,85.7584,3.4648,36.578,88.8363,63.4292,246.3407,22.2539,38.9716,1369630045.5,0.0454,0.044,1.2596,0.113,12.0534,--,--,--,304722420.24,--,--,--,43294,39860,--,--,17535,36358.74,--,--,167566.47,97019.87,--
2007-09-30,0.2097,0.133,0.133,0.076,3.6754,2.853,0.0626,1.6429,0.1432,--,3.8139,17.3893,3.9485,6.5339,6.4959,82.6107,4.9999,20.9696,5.7053,3.8139,18.321,13.4259,42.2116,277.1233,0.0347,9.064,171321213.16,4.65,0,0,12.0338,67.8804,8.5352,1.5006,57.0142,4.7357,52.0602,5.1863,--,0.7897,341.902,1.8549,145.5604,1.2023,1.3238,0.9656,14.9704,532.2405,0,66.8482,0,--,49.5927,84.2902,0,--,84.2902,49.3293,288.2082,--,33.1518,1291586211.8,0.0149,0.0114,0.2987,0.0344,3.4551,--,--,--,304276686.54,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-06-30,0.1808,0.125,0.125,0.066,3.541,2.74,0.1409,1.5399,0.1331,--,3.1856,18.5116,3.3485,8.717,8.4761,81.4884,6.8573,237.1203,66.9648,41.7772,18.5116,13.8746,44.6343,222.6872,0.0403,--,114659603.06,4.556,4.685,15605855.56,8.4894,94.8253,5.5569,4.1375,38.9393,4.6226,71.242,2.5266,2.2022,0.4883,368.6258,1.1017,163.3839,0.7708,1.2539,0.7767,19.6959,647.3414,--,62.3868,--,305.2687,60.2902,--,--,34.6218,85.0364,60.0169,--,20.4367,37.6132,1333313983.36,0.0534,0.0248,0.7792,0.066,6.6294,--,--,--,311559555.71,--,--,--,164582.5,325151.25,--,--,41207.74,45217.3,--,--,54493.19,147071841.4,--
2007-03-31,0.0474,0.024,0.024,--,3.3892,2.621,-0.1564,1.5216,0.0331,--,0.8681,18.0237,0.8955,5.7467,5.6634,81.9763,4.1153,4.7369,1.3977,0.8681,18.0237,13.9531,25.9063,326.9458,1.6743,--,48734726.27,0.927,--,--,-5.5909,-32.4386,1.7673,-0.1397,20.5458,4.3805,82.1993,1.0949,--,0.2176,413.6029,0.5056,178.0063,0.3441,1.1815,0.6777,13.7739,446.6662,--,62.1132,--,--,60.9963,--,--,--,89.2636,60.7107,--,--,37.8868,1281794241.5,-0.1359,-0.0287,-3.3026,-0.0757,-7.603,--,--,--,329352908,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2006-12-31,0.1239,--,--,0.04,3.3009,2.563,0.4121,1.4754,0.0356,2.556,2.4182,17.6411,2.3412,3.7504,3.7528,82.3589,2.4509,224.6833,68.0665,43.8539,17.5669,13.7624,24.1889,489.3631,0.6573,3.6722,209486942.98,1.332,1.34,8245911.41,12.1336,21.8564,-1.4414,-6.1698,80.738,4.4589,55.885,6.4418,3.7917,0.9552,376.8844,2.2901,157.1984,1.5203,1.1705,0.7917,18.282,306.4764,0,64.428,0,267.3595,55.212,90.9271,0,36.7718,90.9271,54.9187,267.1859,24.0979,35.572,1203553616.86,0.0815,0.0804,3.3259,0.2261,22.7302,--,--,--,319566918.1,0,0,--,680513.73,559242.15,--,--,37788.74,59165.3,--,--,147786.86,147002449.19,--
2006-09-30,0.1249,--,--,0,3.3864,2.57,0.2773,1.4899,0.0198,2.515,2.3059,18.8508,2.2967,5.0056,4.9346,81.1492,3.3367,219.913,64.9399,40.5975,19.0922,14.6197,19.5908,393.235,0.0387,--,165771500.93,1.72,0,0,10.0348,14.8714,1.3887,-0.0647,49.6575,5.4372,48.1911,5.6027,2.7475,0.6883,392.2708,1.6051,168.2138,1.1116,1.1786,0.9408,17.2768,377.9723,--,62.5155,--,261.8564,59.9603,--,--,38.4039,89.9235,59.4231,--,23.874,37.4845,1272491567.46,0.0741,0.0512,2.2197,0.1365,13.7781,--,--,--,334695264.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2006-06-30,0.0928,--,--,0.04,3.3546,2.563,0.1969,1.4899,0.0123,2.505,1.7027,18.8811,1.7012,5.6352,5.4882,81.1179,3.8185,211.9088,63.1703,38.8801,19.1147,14.4278,17.411,350.6733,0.1034,1.7708,107797283.26,1.43,1.44,8916149.86,8.4672,-1.0943,0.9595,-5.0203,38.819,4.6369,68.3034,2.6353,1.7556,0.4455,404.0404,1.0429,172.5956,0.7251,1.133,0.707,12.6666,391.4497,0,61.548,0,250.9153,62.4749,91.8759,0,39.7516,91.8759,62.3133,248.2429,24.5294,38.452,1280339622.07,0.081,0.0361,2.1221,0.094,9.4216,--,--,--,331468520.9,0,0,--,909399.21,158838.4,--,--,39590.5,26474.3,--,--,147279064.29,108756.64,--
2006-03-31,0.0701,--,--,0,3.3304,2.561,0.0254,1.4888,0.0113,2.504,1.2831,19.8581,1.2836,8.1722,7.7339,80.1399,5.7507,204.7027,61.4656,37.4629,20.132,13.4125,17.9812,259.7371,1.3378,1.2249,56874683.43,1.396,0,0,5.6692,34.9652,1.5107,-9.6929,15.1893,5.9252,70.34,1.2795,0.8661,0.2232,403.2258,0.5295,169.9717,0.3651,1.0866,0.6537,10.6334,600.2366,0,60.9493,0,240.6725,64.0708,94.6273,0,41.1753,94.6273,63.9079,244.3562,25.3246,39.0507,1283587266.71,0.0208,0.0047,0.3626,0.0119,1.1944,--,--,--,344234034.47,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2005-12-31,0.1017,--,--,0.004,3.3492,2.525,0.6721,1.4888,-0.0244,2.473,1.862,19.8889,1.8291,3.945,4.4878,80.0983,2.2553,202.9206,60.5876,37.1626,19.9017,15.9659,-9.9396,524.7357,0.0517,0.9921,210622494.87,0.37,0.37,862973.28,-1.8613,-36.4417,3.642,-3.4688,59.6167,6.0386,55.6827,6.4652,3.1623,0.811,443.8964,1.8847,191.0118,1.3701,1.0888,0.8011,13.5601,283.4622,0,61.3371,0,233.9215,63.0335,94.5789,0,42.621,94.5789,62.8716,246.7034,26.2212,38.6629,1282692848.7,0.1491,0.1231,6.6104,0.3184,31.9178,--,--,--,340043324.27,0,0,--,661399.13,345611.23,--,--,33000,0,--,--,147160340.94,57001.72,--
2005-09-30,0.1087,--,--,0,3.34,2.56,0.3638,1.4937,0.0067,2.48,2.0061,19.4608,1.9633,4.9597,4.846,80.5224,3.1962,204.4269,61.2051,37.7142,19.4776,15.2603,5.2411,409.5793,0.0911,0.7934,155528719.3,1.08,0,0,0.178,-35.9352,0.7172,-9.3872,33.1998,8.1326,48.6714,5.5474,2.5224,0.6143,439.5247,1.4323,188.508,1.0354,1.0861,0.857,11.714,330.5062,0,61.6193,0,261.3206,62.2867,94.6404,0,39.7718,94.6404,62.2856,247.4224,23.58,38.3807,1273315782.87,0.1069,0.0671,3.3458,0.1749,17.4879,--,--,--,347503234.36,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2005-06-30,0.0938,--,--,0.0337,3.3227,2.56,0.2155,1.4879,0.0134,2.48,1.6351,20.7911,1.6469,5.9894,5.7685,79.1914,4.1876,199.0894,59.9183,34.6942,20.8086,15.7785,4.6133,365.4518,0.3529,0.5205,109435533.22,1.26,1.27,7918370.72,3.99,-45.3674,0.1331,-6.2766,23.5887,7.6308,53.4188,3.3696,1.6335,0.3933,457.6659,0.8833,203.7813,0.6837,1.0688,0.8444,18.0031,367.9989,0,57.9025,0,250.9593,72.7041,94.9973,0,41.1043,94.9973,72.7029,226.5704,23.0725,42.0975,1348013411.63,0.0962,0.0375,2.2964,0.0892,8.9198,--,--,--,346556330.93,0,0,--,714577.38,408951.6,--,--,101277.3,35560.5,--,--,225452.62,160384.93,--
2005-03-31,0.0519,--,--,0,3.2808,2.55,0.0901,1.5472,-0.0596,2.47,0.8586,19.8267,0.8875,6.452,6.1629,80.1607,4.5024,190.2881,58.0006,31.4493,19.8393,13.8398,-0.2579,326.8659,0.9648,0.0641,53738293.85,0.7344,0,0,13.2732,-28.2171,1.9454,3.7361,11.046,8.1477,47.8316,1.8816,0.8278,0.1971,456.621,0.4285,210.035,0.3543,1.0449,0.8745,24.8876,405.3315,0,54.2224,0,239.8097,84.4255,96.2125,0,42.5001,96.2125,84.4244,208.801,22.6106,45.7776,1421358361.88,0.078,0.0149,1.7335,0.0325,3.2513,--,--,--,344978094.84,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2004-12-31,0.16,--,--,0.0105,3.2315,2.53,0.4098,1.5472,-0.0786,2.45,2.828,19.8315,2.9925,3.8109,3.724,80.1521,3.4824,196.8836,60.926,34.8063,19.8479,16.2677,-0.6224,539.6242,0.5776,-1.268,213997911.45,1.814,1.84,2468026.64,19.2608,-20.2403,2.764,12.3542,40.3356,8.9251,53.2214,6.7642,3.2,0.8593,418.9457,1.6771,214.6563,1.4409,1.0273,0.8165,21.027,254.7289,0,57.1288,0,227.6653,75.0431,97.9505,0,43.9681,97.9505,75.0419,222.1569,25.0933,42.8712,1328785591.99,0.0892,0.0724,2.5615,0.169,16.8973,--,--,--,344749506.3,0,0,--,1025985.38,262025.98,--,--,90543.65,48723.57,--,--,245193.8,1361795.17,--
2004-09-30,0.1697,--,--,0,3.3162,2.55,0.3829,1.5243,-0.033,2.46,2.8374,21.5358,3.0814,6.6308,6.3403,78.4459,4.9979,194.0139,58.5041,32.4332,21.5541,15.8785,7.4064,344.2586,0.0321,1.8403,171805668.36,3.06,0,0,23.0796,33.3383,8.0134,27.4294,24.4462,11.0447,62.0604,4.3506,2.3979,0.6165,437.9562,1.1783,229.1437,1.0513,1.0419,0.7991,22.0479,367.3043,0,55.4374,0,240.1575,80.3836,96.6315,0,43.8192,96.6315,80.3825,214.7161,23.0838,44.5626,1405227742.12,0.1128,0.064,2.2562,0.1437,14.3655,--,--,--,353720744.34,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2004-06-30,0.1717,--,--,0.062,3.3183,2.58,0.2925,1.5243,-0.004,2.49,2.8051,23.81,3.0787,10.1948,9.44,76.176,7.9709,189.4499,57.0931,30.9422,23.824,15.5323,10.2777,254.6286,0.0318,4.6715,120517368.22,4.16,4.24,14526385.99,26.9778,41.1454,8.2543,24.4514,15.0842,11.933,75.5763,2.3817,1.5087,0.3862,466.0798,0.6212,289.7618,0.6668,1.4093,1.1236,24.2443,497.9315,0,54.1961,0,236.2054,84.5153,65.4537,0,44.9173,65.4537,84.4821,210.2582,22.9445,45.8039,1438289717.92,0.1357,0.0478,1.7028,0.1043,10.4323,--,--,--,110678293.14,0,0,--,484721.9,1809098.66,--,--,149460.5,60984.37,--,--,778525.91,1315255.42,--
