,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
998,2017-01-06,63.7983,80.6063,4.3786,2.8077,2.9729,0.473,0.473,6592515.5313
999,2017-01-05,64.0811,80.9637,4.3981,2.8202,2.9861,0.4709,0.4709,6621746.3125
1000,2017-01-04,63.4211,80.1298,4.3528,2.7911,2.9554,0.4758,0.4758,6553541.1563
1001,2017-01-03,63.2136,79.8677,4.3385,2.782,2.9457,0.4773,0.4773,6532105.25
1002,2016-12-30,61.7427,78.0092,4.2376,2.7172,2.8772,0.4429,0.4887,6380105.1875
1003,2016-12-29,61.3844,77.5565,4.213,2.7015,2.8605,0.4455,0.4916,6343079.5313
1004,2016-12-28,61.3467,77.5088,4.2104,2.6998,2.8587,0.4457,0.4919,6339182.0938
1005,2016-12-27,61.4032,77.5803,4.2143,2.7023,2.8613,0.4453,0.4914,6345028.25
1006,2016-12-26,62.0633,78.4142,4.2596,2.7314,2.8921,0.4406,0.4862,6413233.4063
1007,2016-12-23,62.3462,78.7716,4.279,2.7438,2.9053,0.4386,0.484,6442464.1875
1008,2016-12-22,62.4593,78.9146,4.2867,2.7488,2.9106,0.4378,0.4831,6454156.5
1009,2016-12-21,62.5725,79.0576,4.2945,2.7538,2.9158,0.437,0.4822,6465848.8125
1010,2016-12-20,62.2896,78.7002,4.2751,2.7413,2.9026,0.439,0.4844,6436618.0313
1011,2016-12-19,63.0062,79.6056,4.3243,2.7729,2.936,0.434,0.4789,6510669.3438
1012,2016-12-16,63.0439,79.6532,4.3269,2.7745,2.9378,0.4337,0.4786,6514566.7813
1013,2016-12-15,63.6285,80.3919,4.367,2.8002,2.965,0.4298,0.4742,6574977.0625
1014,2016-12-14,62.9685,79.5579,4.3217,2.7712,2.9343,0.4343,0.4792,6506771.9063
1015,2016-12-13,61.0072,77.0799,4.1871,2.6849,2.8429,0.4482,0.4946,6304105.1563
1016,2016-12-12,60.63,76.6034,4.1612,2.6683,2.8253,0.451,0.4977,6265130.7813
1017,2016-12-09,62.5725,79.0576,4.2945,2.7538,2.9158,0.437,0.4822,6465848.8125
1018,2016-12-08,64.0434,80.9161,4.3955,2.8185,2.9844,0.427,0.4711,6617848.875
1019,2016-12-07,64.496,81.4879,4.4265,2.8384,3.0055,0.424,0.4678,6664618.125
1020,2016-12-06,64.4583,81.4403,4.4239,2.8368,3.0037,0.4242,0.4681,6660720.6875
1021,2016-12-05,65.1749,82.3457,4.4731,2.8683,3.0371,0.4196,0.463,6734772.0
1022,2016-12-02,64.9109,82.0121,4.455,2.8567,3.0248,0.4213,0.4648,6707489.9375
1023,2016-12-01,65.8727,83.2273,4.521,2.899,3.0696,0.4151,0.4581,6806874.5938
1024,2016-11-30,66.0801,83.4894,4.5352,2.9081,3.0793,0.4138,0.4566,6828310.5
1025,2016-11-29,65.8727,83.2273,4.521,2.899,3.0696,0.4151,0.4581,6806874.5938
1026,2016-11-28,65.2126,82.3933,4.4757,2.87,3.0389,0.4193,0.4627,6738669.4375
1027,2016-11-25,65.4201,82.6554,4.4899,2.8791,3.0485,0.418,0.4612,6760105.3438
1028,2016-11-24,64.9863,82.1074,4.4602,2.86,3.0283,0.4208,0.4643,6715284.8125
1029,2016-11-23,66.0236,83.4179,4.5314,2.9056,3.0766,0.4142,0.457,6822464.3438
1030,2016-11-22,65.3446,82.5601,4.4848,2.8758,3.045,0.4185,0.4618,6752310.4688
1031,2016-11-21,65.2315,82.4172,4.477,2.8708,3.0397,0.4192,0.4626,6740618.1563
1032,2016-11-18,65.3258,82.5363,4.4835,2.8749,3.0441,0.4186,0.4619,6750361.75
1033,2016-11-17,65.2315,82.4172,4.477,2.8708,3.0397,0.4192,0.4626,6740618.1563
1034,2016-11-16,65.0052,82.1312,4.4615,2.8608,3.0292,0.4207,0.4642,6717233.5313
1035,2016-11-15,65.6275,82.9175,4.5042,2.8882,3.0582,0.4167,0.4598,6781541.25
1036,2016-11-14,66.5705,84.1089,4.5689,2.9297,3.1021,0.4108,0.4533,6878977.1875
1037,2016-11-11,67.0985,84.776,4.6051,2.953,3.1267,0.4075,0.4497,6933541.3125
1038,2016-11-10,67.0608,84.7284,4.6026,2.9513,3.125,0.4078,0.4499,6929643.875
1039,2016-11-09,67.0042,84.6569,4.5987,2.9488,3.1223,0.4081,0.4503,6923797.7188
1040,2016-11-08,66.8156,84.4186,4.5857,2.9405,3.1136,0.4093,0.4516,6904310.5313
1041,2016-10-10,66.0047,91.7473,4.6032,2.9048,3.1416,0.4143,0.4571,6820515.625
1042,2016-09-30,64.7035,89.9385,4.5124,2.8476,3.0797,0.4226,0.4663,6686054.0313
1043,2016-09-29,64.6092,89.8075,4.5059,2.8434,3.0752,0.4232,0.467,6676310.4375
1044,2016-09-28,64.8732,90.1744,4.5243,2.855,3.0877,0.4215,0.4651,6703592.5
1045,2016-09-27,64.6657,89.8861,4.5098,2.8459,3.0779,0.4229,0.4666,6682156.5938
1046,2016-09-26,64.1188,89.1259,4.4717,2.8218,3.0518,0.4265,0.4706,6625643.75
1047,2016-09-23,65.7784,91.4327,4.5874,2.8949,3.1308,0.4157,0.4587,6797131.0
1048,2016-09-22,66.2687,92.1142,4.6216,2.9164,3.1542,0.4126,0.4553,6847797.6875
1049,2016-09-21,66.231,92.0618,4.619,2.9148,3.1524,0.4129,0.4556,6843900.25
1050,2016-09-20,66.0613,91.8259,4.6071,2.9073,3.1443,0.4139,0.4568,6826361.7813
1051,2016-09-19,66.3064,92.1667,4.6242,2.9181,3.1559,0.4124,0.4551,6851695.125
1052,2016-09-14,66.0236,91.7735,4.6045,2.9056,3.1425,0.4142,0.457,6822464.3438
1053,2016-09-13,66.3064,92.1667,4.6242,2.9181,3.1559,0.4124,0.4551,6851695.125
1054,2016-09-12,66.231,92.0618,4.619,2.9148,3.1524,0.4129,0.4556,6843900.25
1055,2016-09-09,68.4374,95.1288,4.7728,3.0119,3.2574,0.3996,0.4409,7071900.3438
1056,2016-09-08,69.0786,96.0201,4.8176,3.0401,3.2879,0.3959,0.4368,7138156.7813
1057,2016-09-07,69.3238,96.3608,4.8347,3.0509,3.2996,0.3945,0.4353,7163490.125
1058,2016-09-06,69.5312,96.6492,4.8491,3.06,3.3094,0.3933,0.434,7184926.0313
1059,2016-09-05,69.3992,96.4657,4.8399,3.0542,3.3032,0.394,0.4348,7171285.0
1060,2016-09-02,69.2106,96.2035,4.8268,3.0459,3.2942,0.3951,0.436,7151797.8125
1061,2016-09-01,70.4553,97.9336,4.9136,3.1007,3.3534,0.3881,0.4283,7280413.25
1062,2016-08-31,71.3416,99.1657,4.9754,3.1397,3.3956,0.3833,0.4229,7372003.0313
1063,2016-08-30,72.5674,100.8696,5.0609,3.1936,3.4539,0.3768,0.4158,7498669.75
1064,2016-08-29,69.6255,96.7802,4.9205,3.0642,3.3139,0.3927,0.4334,7194669.625
1065,2016-08-26,67.7397,94.1589,4.7872,2.9812,3.2242,0.4037,0.4454,6999797.75
1066,2016-08-25,66.6647,70.7963,4.7112,2.9339,3.1221,0.4102,0.4526,6888720.7813
1067,2016-08-24,67.7774,71.9779,4.7898,2.9828,3.1742,0.4035,0.4452,7003695.1875
1068,2016-08-23,66.6459,70.7763,4.7099,2.933,3.1212,0.4103,0.4527,6886772.0625
1069,2016-08-22,66.9853,71.1368,4.7339,2.948,3.1371,0.4082,0.4505,6921849.0
1070,2016-08-19,67.6831,71.8778,4.7832,2.9787,3.1698,0.404,0.4458,6993951.5938
1071,2016-08-18,67.7963,71.9979,4.7912,2.9837,3.1751,0.4033,0.4451,7005643.9063
1072,2016-08-17,68.2866,72.5186,4.8258,3.0052,3.198,0.4004,0.4419,7056310.5938
1073,2016-08-16,67.7208,71.9178,4.7859,2.9803,3.1715,0.4038,0.4456,6997849.0313
1074,2016-08-15,67.4757,71.6575,4.7685,2.9696,3.1601,0.4053,0.4472,6972515.6875
1075,2016-08-12,66.2687,70.3757,4.6832,2.9164,3.1035,0.4126,0.4553,6847797.6875
1076,2016-08-11,65.0806,69.114,4.5993,2.8641,3.0479,0.4202,0.4636,6725028.4063
1077,2016-08-10,66.5139,70.6361,4.7006,2.9272,3.115,0.4111,0.4536,6873131.0313
1078,2016-08-09,67.2305,71.3971,4.7512,2.9588,3.1486,0.4067,0.4488,6947182.3438
1079,2016-08-08,67.5511,71.7376,4.7739,2.9729,3.1636,0.4048,0.4467,6980310.5625
1080,2016-08-05,65.3069,69.3543,4.6153,2.8741,3.0585,0.4187,0.462,6748413.0313
1081,2016-08-04,66.1178,70.2155,4.6726,2.9098,3.0965,0.4136,0.4564,6832207.9375
1082,2016-08-03,66.4762,70.596,4.6979,2.9256,3.1132,0.4113,0.4539,6869233.5938
1083,2016-08-02,66.0801,70.1755,4.6699,2.9081,3.0947,0.4138,0.4566,6828310.5
1084,2016-08-01,65.4767,69.5346,4.6273,2.8816,3.0664,0.4176,0.4608,6765951.5
1085,2016-07-29,66.231,70.3357,4.6806,2.9148,3.1018,0.4129,0.4556,6843900.25
1086,2016-07-28,67.834,72.038,4.7938,2.9853,3.1768,0.4031,0.4448,7009541.3438
1087,2016-07-27,67.1928,71.3571,4.7485,2.9571,3.1468,0.407,0.4491,6943284.9063
1088,2016-07-26,69.8895,74.221,4.9391,3.0758,3.2731,0.3913,0.4317,7221951.6875
1089,2016-07-25,69.1541,73.4399,4.8871,3.0434,3.2387,0.3954,0.4363,7145951.6563
1090,2016-07-22,69.3238,73.6201,4.8991,3.0509,3.2466,0.3945,0.4353,7163490.125
1091,2016-07-21,69.8895,74.221,4.9391,3.0758,3.2731,0.3913,0.4317,7221951.6875
1092,2016-07-20,70.1158,74.4613,4.9551,3.0857,3.2837,0.39,0.4303,7245336.3125
1093,2016-07-19,70.6627,75.0421,4.9938,3.1098,3.3093,0.387,0.427,7301849.1563
1094,2016-07-18,70.0027,74.3411,4.9471,3.0808,3.2784,0.3906,0.431,7233644.0
1095,2016-07-15,72.1148,76.5842,5.0964,3.1737,3.3773,0.3792,0.7976,7451900.5
1096,2016-07-14,74.095,78.687,5.2363,3.2609,3.4701,0.3691,0.7763,7656515.9688
1097,2016-07-13,72.624,77.1249,5.1324,3.1961,3.4012,0.3765,0.792,7504515.9063
1098,2016-07-12,72.3034,76.7844,5.1097,3.182,3.3862,0.3782,0.7955,7471387.6875
1099,2016-07-11,72.4543,76.9447,5.0135,3.1887,3.3932,0.3774,0.3774,7486977.4375
1100,2016-07-08,72.6995,77.205,5.0304,3.1994,3.4047,0.3761,0.3761,7512310.7813
1101,2016-07-07,70.7005,75.0821,4.8921,3.1115,3.3111,0.3868,0.3868,7305746.5938
1102,2016-07-06,71.6811,76.1235,4.96,3.1546,3.357,0.3815,0.3815,7407079.9688
1103,2016-07-05,70.2101,74.5614,4.8582,3.0899,3.2881,0.3895,0.3895,7255079.9063
1104,2016-07-04,71.0022,75.4026,4.913,3.1248,3.3252,0.3851,0.3851,7336926.0938
1105,2016-07-01,67.0231,71.1768,4.6376,2.9496,3.1389,0.408,0.408,6925746.4375
1106,2016-06-30,65.3446,69.3944,4.5215,2.8758,3.0603,0.4185,0.4185,6752310.4688
1107,2016-06-29,65.4201,69.4745,4.5267,2.8791,3.0638,0.418,0.418,6760105.3438
1108,2016-06-28,66.1556,70.2556,4.5776,2.9115,3.0982,0.4133,0.4133,6836105.375
1109,2016-06-27,65.9858,70.0753,4.5659,2.904,3.0903,0.4144,0.4144,6818566.9063
1110,2016-06-24,64.2886,68.2729,4.4484,2.8293,3.0108,0.4253,0.4253,6643182.2188
1111,2016-06-23,65.967,70.0553,4.5646,2.9032,3.0894,0.4145,0.4145,6816618.1875
1112,2016-06-22,64.364,68.353,4.4537,2.8326,3.0143,0.4248,0.4248,6650977.0938
1113,2016-06-21,63.2702,67.1914,4.378,2.7845,2.9631,0.4322,0.4322,6537951.4063
1114,2016-06-20,63.5531,67.4918,4.3975,2.7969,2.9764,0.4303,0.4303,6567182.1875
1115,2016-06-17,63.7794,67.7321,4.4132,2.8069,2.9869,0.4287,0.4287,6590566.8125
1116,2016-06-16,63.3268,67.2515,4.3819,2.787,2.9658,0.4318,0.4318,6543797.5625
1117,2016-06-15,63.7417,67.6921,4.4106,2.8052,2.9852,0.429,0.429,6586669.375
1118,2016-06-14,62.5725,66.4504,4.3297,2.7538,2.9304,0.437,0.437,6465848.8125
1119,2016-06-13,63.836,67.7922,4.4171,2.8094,2.9896,0.4284,0.4284,6596412.9688
1120,2016-06-08,65.4201,69.4745,4.5267,2.8791,3.0638,0.418,0.418,6760105.3438
1121,2016-06-07,64.7035,68.7135,4.4771,2.8476,3.0302,0.4226,0.4226,6686054.0313
1122,2016-06-06,64.8355,68.8537,4.4863,2.8534,3.0364,0.4218,0.4218,6699695.0625
1123,2016-06-03,65.3446,69.3944,4.5215,2.8758,3.0603,0.4185,0.4185,6752310.4688
1124,2016-06-02,64.9863,69.0139,4.4967,2.86,3.0435,0.4208,0.4208,6715284.8125
1125,2016-06-01,65.0618,69.094,4.5019,2.8633,3.047,0.4203,0.4203,6723079.6875
1126,2016-05-31,63.6662,67.612,4.4054,2.8019,2.9817,0.4295,0.4295,6578874.5
1127,2016-05-30,61.1769,64.9684,4.2331,2.6923,2.8651,0.447,0.447,6321643.625
1128,2016-05-27,61.969,65.8095,4.2879,2.7272,2.9022,0.4413,0.4413,6403489.8125
1129,2016-05-26,61.4409,65.2488,4.2514,2.704,2.8774,0.4451,0.4451,6348925.6875
1130,2016-05-25,61.8558,65.6894,4.2801,2.7222,2.8969,0.4421,0.4421,6391797.5
1131,2016-05-24,62.1953,66.0498,4.3036,2.7372,2.9128,0.4397,0.4397,6426874.4375
1132,2016-05-23,63.4022,67.3316,4.3871,2.7903,2.9693,0.4313,0.4313,6551592.4375
1133,2016-05-20,63.3079,67.2315,4.3806,2.7861,2.9649,0.4319,0.4319,6541848.8438
1134,2016-05-19,62.365,66.2301,4.3153,2.7446,2.9207,0.4385,0.4385,6444412.9063
1135,2016-05-18,62.497,66.3703,4.3245,2.7504,2.9269,0.4375,0.4375,6458053.9375
1136,2016-05-17,63.9491,67.9124,4.4249,2.8144,2.9949,0.4276,0.4276,6608105.2813
1137,2016-05-16,64.6092,68.6133,4.4706,2.8434,3.0258,0.4232,0.4232,6676310.4375
1138,2016-05-13,64.2697,68.2528,4.4471,2.8285,3.0099,0.4255,0.4255,6641233.5
1139,2016-05-12,64.2131,68.1928,4.4432,2.826,3.0073,0.4258,0.4258,6635387.3438
1140,2016-05-11,64.1566,68.1327,4.4393,2.8235,3.0046,0.4262,0.4262,6629541.1875
1141,2016-05-10,64.6469,68.6534,4.4732,2.8451,3.0276,0.423,0.423,6680207.875
1142,2016-05-09,64.5337,68.5332,4.4654,2.8401,3.0223,0.4237,0.4237,6668515.5625
1143,2016-05-06,67.834,72.038,4.6938,2.9853,3.1768,0.4031,0.4031,7009541.3438
1144,2016-05-05,70.1913,74.5414,4.8569,3.0891,3.2872,0.3896,0.3896,7253131.1875
1145,2016-05-04,69.965,74.3011,4.8412,3.0791,3.2766,0.3908,0.3908,7229746.5625
1146,2016-05-03,70.5684,74.9419,4.883,3.1057,3.3049,0.3875,0.3875,7292105.5625
1147,2016-04-29,68.6826,72.9392,4.7525,3.0227,3.2166,0.3981,0.3981,7097233.6875
1148,2016-04-28,69.1918,69.1918,4.7474,3.0451,3.0451,0.3952,0.3952,7149849.0938
1149,2016-04-27,69.3992,69.3992,4.7616,3.0542,3.0542,0.394,0.394,7171285.0
1150,2016-04-26,70.5119,70.5119,4.838,3.1032,3.1032,0.3878,0.3878,7286259.4063
1151,2016-04-25,71.0211,71.0211,4.8729,3.1256,3.1256,0.385,0.385,7338874.8125
1152,2016-04-22,69.0409,69.0409,4.737,3.0384,3.0384,0.3961,0.3961,7134259.3438
1153,2016-04-21,75.7025,71.8345,4.9153,2.6488,2.8638,0.3986,0.3986,7089438.8125
1154,2016-04-20,77.0135,73.0784,5.0004,2.6947,2.9134,0.3918,0.3918,7212208.0938
1155,2016-04-19,78.9279,74.895,5.1247,2.7617,2.9858,0.3823,0.3823,7391490.2188
1156,2016-04-18,78.9071,74.8753,5.1233,2.761,2.985,0.3824,0.3824,7389541.5
1157,2016-04-15,81.5082,77.3435,5.2922,2.852,3.0834,0.3702,0.3702,7633131.3438
1158,2016-04-14,82.1116,77.9161,5.3314,2.8731,3.1063,0.3675,0.3675,7689644.1875
1159,2016-04-13,81.966,77.7779,5.3219,2.868,3.1007,0.3681,0.3681,7676003.1563
1160,2016-04-12,80.988,76.8498,5.2584,2.8338,3.0638,0.3726,0.3726,7584413.375
1161,2016-04-11,81.0088,76.8696,5.2598,2.8345,3.0645,0.3725,0.3725,7586362.0938
1162,2016-04-08,79.6562,75.5861,5.172,2.7872,3.0134,0.3788,0.3788,7459695.375
1163,2016-04-07,80.218,76.1193,5.2084,2.8068,3.0346,0.3761,0.3761,7512310.7813
1164,2016-04-06,82.5902,78.3703,5.3625,2.8898,3.1244,0.3653,0.3653,7734464.7188
1165,2016-04-05,82.7983,78.5677,5.376,2.8971,3.1322,0.3644,0.3644,7753951.9063
1166,2016-04-01,80.655,76.5339,5.2368,2.8221,3.0512,0.3741,0.3741,7553233.875
1167,2016-03-31,82.1741,77.9753,5.3354,2.8753,3.1086,0.3672,0.3672,7695490.3438
1168,2016-03-30,82.6111,78.39,5.3638,2.8906,3.1252,0.3652,0.3652,7736413.4375
1169,2016-03-29,80.1556,76.06,5.2044,2.8046,3.0323,0.3764,0.3764,7506464.625
1170,2016-03-28,80.8423,76.7116,5.249,2.8287,3.0582,0.3732,0.3732,7570772.3438
1171,2016-03-25,81.7371,77.5607,5.3071,2.86,3.0921,0.3691,0.3691,7654567.25
1172,2016-03-24,81.9244,77.7384,5.3192,2.8665,3.0992,0.3683,0.3683,7672105.7188
1173,2016-03-23,84.9416,80.6015,5.5151,2.9721,3.2133,0.3552,0.3552,7954669.9375
1174,2016-03-22,82.9232,78.6862,5.3841,2.9015,3.137,0.3639,0.3639,7765644.2188
1175,2016-03-21,82.5278,78.311,5.3584,2.8876,3.122,0.3656,0.3656,7728618.5625
1176,2016-03-18,80.5926,76.4747,5.2328,2.8199,3.0488,0.3744,0.3744,7547387.7188
1177,2016-03-17,78.262,74.2632,5.0814,2.7384,2.9606,0.3855,0.3855,7329131.2188
1178,2016-03-16,74.9326,71.1039,4.8653,2.6219,2.8347,0.4027,0.4027,7017336.2188
1179,2016-03-15,76.4933,72.5848,4.9666,2.6765,2.8937,0.3945,0.3945,7163490.125
1180,2016-03-14,77.9915,74.0065,5.0639,2.7289,2.9504,0.3869,0.3869,7303797.875
1181,2016-03-11,75.7441,71.874,4.918,2.6503,2.8654,0.3984,0.3984,7093336.25
1182,2016-03-10,75.6193,71.7555,4.9099,2.6459,2.8607,0.399,0.399,7081643.9375
1183,2016-03-09,78.4285,74.4211,5.0922,2.7442,2.9669,0.3847,0.3847,7344720.9688
1184,2016-03-08,80.0724,75.981,5.199,2.8017,3.0291,0.3768,0.3768,7498669.75
1185,2016-03-07,81.8619,77.6792,5.3152,2.8643,3.0968,0.3686,0.3686,7666259.5625
1186,2016-03-04,80.5094,76.3957,5.2274,2.817,3.0456,0.3748,0.3748,7539592.8438
1187,2016-03-03,82.3822,78.1728,5.349,2.8826,3.1165,0.3663,0.3663,7714977.5313
1188,2016-03-02,81.1752,77.0276,5.2706,2.8403,3.0708,0.3717,0.3717,7601951.8438
1189,2016-03-01,76.41,72.5058,4.9612,2.6736,2.8906,0.3949,0.3949,7155695.25
1190,2016-02-29,72.9141,69.1886,4.7342,2.5513,2.7583,0.4138,0.4138,6828310.5
1191,2016-02-26,75.9522,72.0714,4.9315,2.6576,2.8733,0.3973,0.3973,7112823.4375
1192,2016-02-25,73.7881,70.0179,4.791,2.5818,2.7914,0.4089,0.4089,6910156.6875
1193,2016-02-24,81.8411,77.6594,5.3138,2.8636,3.096,0.3687,0.3687,7664310.8438
1194,2016-02-23,80.9463,76.8104,5.2557,2.8323,3.0622,0.3728,0.3728,7580515.9375
1195,2016-02-22,82.2781,78.0741,5.3422,2.8789,3.1126,0.3667,0.3667,7705233.9375
1196,2016-02-19,81.425,77.2645,5.2868,2.8491,3.0803,0.3706,0.3706,7625336.4688
1197,2016-02-18,80.3637,76.2575,5.2179,2.8119,3.0401,0.3755,0.3755,7525951.8125
1198,2016-02-17,82.0492,77.8569,5.3273,2.8709,3.1039,0.3677,0.3677,7683798.0313
1199,2016-02-16,79.9683,75.8823,5.1922,2.7981,3.0252,0.3773,0.3773,7488926.1563
1200,2016-02-15,76.9302,72.9995,4.995,2.6918,2.9102,0.3922,0.3922,7204413.2188
1201,2016-02-05,76.6597,72.7428,4.9774,2.6823,2.9,0.3936,0.3936,7179079.875
1202,2016-02-04,76.9302,72.9995,4.995,2.6918,2.9102,0.3922,0.3922,7204413.2188
1203,2016-02-03,74.4332,70.63,4.8328,2.6044,2.8158,0.4054,0.4054,6970566.9688
1204,2016-02-02,74.4124,70.6102,4.8315,2.6037,2.815,0.4055,0.4055,6968618.25
1205,2016-02-01,71.5199,67.8656,4.6437,2.5025,2.7056,0.4219,0.4219,6697746.3438
1206,2016-01-29,74.3083,70.5115,4.8247,2.6,2.8111,0.406,0.406,6958874.6563
1207,2016-01-28,74.2875,70.4918,4.8234,2.5993,2.8103,0.4062,0.4062,6956925.9375
1208,2016-01-27,81.7579,77.5804,5.3084,2.8607,3.0929,0.3691,0.3691,7656515.9688
1209,2016-01-26,75.0783,71.2421,4.8747,2.627,2.8402,0.4019,0.4019,7030977.25
1210,2016-01-25,83.4226,79.1601,5.4165,2.919,3.1559,0.3617,0.3617,7812413.4688
1211,2016-01-22,83.1937,78.9429,5.4016,2.9109,3.1472,0.3627,0.3627,7790977.5625
1212,2016-01-21,80.01,75.9218,5.1949,2.7995,3.0268,0.3771,0.3771,7492823.5938
1213,2016-01-20,85.6283,81.2531,5.5597,2.9961,3.2393,0.3524,0.3524,8018977.6563
1214,2016-01-19,84.3798,80.0684,5.4787,2.9524,3.1921,0.3576,0.3576,7902054.5313
1215,2016-01-18,79.0527,75.0135,5.1328,2.7661,2.9905,0.3817,0.3817,7403182.5313
1216,2016-01-15,76.41,72.5058,4.9612,2.6736,2.8906,0.3949,0.3949,7155695.25
1217,2016-01-14,74.1419,70.3535,4.8139,2.5942,2.8048,0.407,0.407,6943284.9063
1218,2016-01-13,67.3998,63.956,4.3762,2.3583,2.5497,0.4477,0.4477,6311900.0313
1219,2016-01-12,72.2274,68.537,4.6896,2.5272,2.7323,0.4177,0.4177,6764002.7813
1220,2016-01-11,72.1026,68.4185,4.6815,2.5229,2.7276,0.4185,0.4185,6752310.4688
1221,2016-01-08,79.9683,75.8823,5.1922,2.7981,3.0252,0.3773,0.3773,7488926.1563
1222,2016-01-07,80.2805,76.1785,5.2125,2.809,3.037,0.3758,0.3758,7518156.9375
1223,2016-01-06,89.2075,84.6494,5.7921,3.1214,3.3747,0.3382,0.3382,8354157.2813
1224,2016-01-05,88.0422,83.5436,5.7165,3.0806,3.3306,0.3427,0.3427,8245029.0313
1225,2016-01-04,87.4595,82.9907,5.6786,3.0602,3.3086,0.345,0.345,8190464.9063
1226,2015-12-31,93.7022,88.9144,6.0839,3.2786,3.5447,0.1031,0.322,8775080.5313
1227,2015-12-30,95.9079,91.0074,6.2272,3.3558,3.6282,0.1007,0.3146,8981644.7188
1228,2015-12-29,92.5161,87.7889,6.0069,3.2371,3.4999,0.1044,0.3261,8664003.5625
1229,2015-12-28,91.434,86.7621,5.9367,3.1993,3.4589,0.1056,0.33,8562670.1875
1230,2015-12-25,94.2432,89.4278,6.1191,3.2976,3.5652,0.1025,0.3202,8825747.2188
1231,2015-12-24,93.5357,88.7564,6.0731,3.2728,3.5384,0.1032,0.3226,8759490.7813
1232,2015-12-23,96.7403,91.7973,6.2812,3.3849,3.6597,0.0998,0.3119,9059593.4688
1233,2015-12-22,97.8431,92.8438,6.3528,3.4235,3.7014,0.0987,0.3084,9162875.5625
1234,2015-12-21,97.5726,92.5871,6.3352,3.4141,3.6911,0.099,0.3092,9137542.2188
1235,2015-12-18,96.9691,92.0145,6.2961,3.393,3.6683,0.0996,0.3112,9081029.375
1236,2015-12-17,97.7183,92.7253,6.3447,3.4192,3.6967,0.0988,0.3088,9151183.25
1237,2015-12-16,96.8443,91.896,6.288,3.3886,3.6636,0.0997,0.3116,9069337.0625
1238,2015-12-15,98.2801,93.2584,6.3812,3.4388,3.7179,0.0983,0.307,9203798.6563
1239,2015-12-14,97.4269,92.4489,6.3258,3.409,3.6856,0.0991,0.3097,9123901.1875
1240,2015-12-11,92.7866,88.0456,6.0245,3.2466,3.5101,0.1041,0.3252,8689336.9063
1241,2015-12-10,90.9346,86.2882,5.9043,3.1818,3.44,0.1062,0.3318,8515900.9375
1242,2015-12-09,92.7241,87.9864,6.0204,3.2444,3.5077,0.1041,0.3254,8683490.75
1243,2015-12-08,91.1635,86.5054,5.9191,3.1898,3.4487,0.1059,0.331,8537336.8438
1244,2015-12-07,94.9091,90.0596,6.1623,3.3209,3.5904,0.1017,0.3179,8888106.2188
1245,2015-12-04,93.39,88.6182,6.0637,3.2677,3.5329,0.1034,0.3231,8745849.75
1246,2015-12-03,95.4293,90.5533,6.1961,3.3391,3.6101,0.1012,0.3162,8936824.1875
1247,2015-12-02,92.7658,88.0259,6.0231,3.2459,3.5093,0.1041,0.3253,8687388.1875
1248,2015-12-01,94.264,89.4475,6.1204,3.2983,3.566,0.1024,0.3201,8827695.9375
1249,2015-11-30,95.2004,90.3361,6.1812,3.3311,3.6014,0.1014,0.3169,8915388.2813
1250,2015-11-27,97.5726,92.5871,6.3352,3.4141,3.6911,0.099,0.3092,9137542.2188
1251,2015-11-26,106.2499,100.821,6.8987,3.7177,4.0194,0.0909,0.284,9950157.9375
1252,2015-11-25,105.9378,100.5248,6.8784,3.7068,4.0076,0.0912,0.2848,9920927.1563
1253,2015-11-24,104.4811,99.1426,6.7838,3.6558,3.9525,0.0924,0.2888,9784516.8438
1254,2015-11-23,106.3123,100.8802,6.9027,3.7199,4.0218,0.0908,0.2838,9956004.0938
1255,2015-11-20,109.2047,103.6249,7.0905,3.8211,4.1312,0.0884,0.2763,10226876.0
1256,2015-11-19,107.8938,102.3809,7.0054,3.7752,4.0816,0.0895,0.2797,10104106.7188
1257,2015-11-18,105.8961,100.4853,6.8757,3.7053,4.006,0.0912,0.2849,9917029.7188
1258,2015-11-17,110.2868,104.6516,7.1608,3.8589,4.1721,0.0876,0.2736,10328209.375
1259,2015-11-16,106.0834,100.663,6.8878,3.7119,4.0131,0.091,0.2844,9934568.1875
1260,2015-11-13,105.2303,99.8535,6.8324,3.682,3.9808,0.0918,0.2867,9854670.7188
1261,2015-11-12,104.9181,99.5573,6.8122,3.6711,3.969,0.092,0.2876,9825439.9375
1262,2015-11-11,104.0233,98.7082,6.7541,3.6398,3.9352,0.0928,0.2901,9741645.0313
1263,2015-11-10,104.4603,99.1229,6.7825,3.6551,3.9517,0.0924,0.2888,9782568.125
1264,2015-11-09,103.628,98.3331,6.7284,3.6259,3.9202,0.0932,0.2912,9704619.375
1265,2015-11-06,104.6684,99.3203,6.796,3.6623,3.9596,0.0923,0.2883,9802055.3125
1266,2015-11-05,101.7552,96.5559,6.6068,3.5604,3.8494,0.0949,0.2965,9529234.6875
1267,2015-11-04,104.3979,99.0636,6.7784,3.6529,3.9493,0.0925,0.289,9776721.9688
1268,2015-11-03,100.5691,95.4305,6.5298,3.5189,3.8045,0.096,0.3,9418157.7188
1269,2015-11-02,99.8616,94.7591,6.4839,3.4942,3.7777,0.0967,0.3021,9351901.2813
1270,2015-10-30,101.4639,96.2795,6.5879,3.5502,3.8383,0.0952,0.2974,9501952.625
