,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2004-06-30,0.4995,--,--,0.5,2.9982,2.92,0.0786,0.7392,1.0105,2.91,8.2263,27.6427,8.9227,16.5781,14.2652,71.7601,13.9568,79.7865,26.6119,13.1392,28.2399,13.5033,0.2629,194.201,0,2.0588,501606912.6,17.12,18.65,253970456.19,289.6975,150.0151,33.2557,89.5772,2.8625,62.8821,96.3391,1.8684,4.2392,0.6393,281.558,0.9523,189.0161,1.3049,1.3679,0.8981,20.5744,1464.5711,0.0154,49.3734,0.2803,344.1149,102.5381,64.8219,0.5645,74.4927,65.19,100.9728,186.2797,14.3479,50.6266,3078706627.36,0.022,0.0129,0.1574,0.0256,2.6122,--,--,--,68466546.6,0,0,--,132250398.65,25330350.4,9104725.78,--,--,--,--,--,935314.23,85514.99,197397.78
2004-03-31,0.2094,--,--,0,2.6968,2.631,0.0716,0.7392,0.7213,2.6204,3.7371,25.6942,3.904,15.0763,13.0868,73.4606,13.0571,48.8606,18.1183,8.7196,26.5394,12.5836,-0.4707,196.1433,0.0155,-1.1446,208927339.85,8.01,0,0,396.6068,299.4563,28.2616,90.9712,1.5838,56.8254,109.6358,0.8209,1.9551,0.299,301.0033,0.4462,201.7033,0.6187,1.3348,0.7941,26.2862,1221.1734,0.0179,48.1263,0.3038,327.5474,107.7867,66.8388,0.6272,74.6764,67.2607,105.9097,180.8225,14.6929,51.8737,2840979173.78,0.0446,0.0128,0.3418,0.0246,2.5209,--,--,--,53424748.43,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-12-31,0.5934,--,--,0.5893,3.2336,3.1714,-0.0831,1.261,0.6639,3.1564,8.9075,35.8583,11.3715,24.9668,19.9799,63.6902,19.7237,93.3767,28.8774,14.0169,36.3098,16.1698,1.1705,178.8336,0.0421,4.0225,420737758.26,18.6567,20.5761,229811967.23,76.324,49.3025,21.3269,76.4792,3.0934,116.3768,214.5156,1.6782,3.9109,0.5765,624.4579,0.8319,432.7443,1.0201,1.3322,0.8088,32.2664,1602.7998,0.0351,48.5393,0.581,304.329,106.0188,68.5652,1.1829,75.7379,69.386,103.7616,181.3713,15.9496,51.4607,2598075982.61,-0.0276,-0.0125,-0.14,-0.0242,-2.5043,--,--,--,52462758.53,0,0,--,53418687.63,8458837.66,6828343.01,--,--,--,--,--,4221784,140123.57,333870.24
2003-09-30,0.4099,--,--,0,3.0751,2.9921,0.035,1.261,0.5983,2.9864,9.1993,38.589,9.9603,27.0816,21.3126,60.9524,20.9306,52.6289,17.1148,11.8117,39.1785,17.6743,0.5856,180.1746,0,-0.4648,294723063.46,13.78,0,0,62.0502,45.0464,21.9053,43.8234,2.3548,114.6594,171.0701,1.5783,3.6806,0.4759,567.3461,0.6497,415.5764,0.6823,2.3773,1.6637,65.5647,2185.5434,0.0089,69.0145,0.3721,522.8611,44.8971,40.1729,0.5363,83.4784,40.3895,44.4991,318.673,13.1994,30.9855,1737706509.44,0.0179,0.0079,0.0853,0.0253,2.5879,--,--,--,44822566.94,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-06-30,0.2597,--,--,0,2.9249,2.8415,0.0283,1.261,0.4477,2.8334,6.2377,38.9581,6.5435,28.0168,21.774,60.7752,21.7545,36.4784,12.4717,8.7603,39.2248,17.4262,0.7832,177.2097,0,-1.1368,181407193.95,9.21,0,100787571.94,54.986,21.5933,19.213,39.9847,1.5406,116.8376,179.2472,1.0042,2.4167,0.3008,598.4043,0.4144,434.3629,0.4272,2.4388,1.6965,68.8668,2926.0039,0.0095,70.2414,0.3981,571.194,42.3661,41.3455,0.5636,82.9782,41.5799,41.8937,332.0955,12.2973,29.7586,1623985855.47,0.0237,0.0068,0.109,0.0228,2.3421,--,--,--,44529721.48,0,0,--,16680366.95,4074333.8,1904857.19,--,--,--,--,--,915418,53407,153523
2003-03-31,0.0682,--,--,0,2.7333,2.6494,-0.4665,1.261,0.2556,2.6426,1.7866,38.0828,1.796,19.4762,16.0168,61.8659,16.2326,16.4412,6.0151,4.3102,38.1341,22.086,0.9629,232.7707,0,-0.9244,62355674.02,2.63,0,0,95.4471,46.2533,15.939,34.5295,0.5623,160.0569,235.3556,0.3824,0.8837,0.1106,813.7432,0.149,604.0268,0.1555,2.6957,1.9215,56.1496,5684.2381,0.0093,71.6561,0.4346,576.4388,39.5554,36.0632,0.6029,83.125,36.2819,38.9171,349.5572,12.4308,28.3439,1487648120.48,-1.1111,-0.1223,-6.8448,-0.4315,-44.5479,--,--,--,44622069.54,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-12-31,0.3974,--,--,0.3938,2.6652,2.58,0.0747,1.261,0.1859,2.57,10.5289,39.3589,12.2431,30.9409,23.5389,59.8149,23.2934,48.5138,18.203,12.852,40.1851,15.5016,-2.1389,167.0635,0,-15.5641,261910250.26,15.28,16.18,153572926.68,71.3602,47.5011,18.2133,38.8924,2.987,120.5223,155.0187,2.3223,4.7966,0.5256,684.9315,0.6669,539.8111,0.6936,2.6192,2.1093,102.1994,-3834.9255,0.0093,70.604,0.4282,559.8795,41.635,35.8135,0.6029,84.4439,36.0307,40.9259,337.0547,12.6106,29.396,1472171587.77,0.0438,0.0198,0.188,0.0673,6.9541,--,--,--,42826261.44,0,0,--,15308477.37,5222925.8,2587055.58,--,0,0,--,--,770915.06,76307.98,153523
2002-09-30,0.3674,--,--,0,3.2792,3.2061,0,1.6393,0.4284,3.1587,9.1218,40.4204,9.7181,31.1155,23.6725,58.6404,23.3844,45.4111,13.8481,11.2755,41.3596,16.5393,-1.7747,170.6597,0.2042,-11.3625,190502763.18,11.38,11.87,109363938.39,--,--,--,--,2.1719,124.3151,135.549,1.9919,3.9214,0.4156,649.6631,0.5194,519.8306,0.506,4.2263,3.5423,170.9949,-3455.0723,0,81.4231,0,662.1929,22.8153,29.6329,0,85.0949,29.6329,22.048,549.4613,12.296,18.5769,1208222027.39,0,0,0,0,0,--,--,--,33888740.69,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-06-30,0.2777,--,--,0.273,3.1896,3.116,0.0345,1.6393,0.3385,3.062,7.1811,42.0301,7.5052,38.7435,27.8238,56.758,27.7288,35.6083,11.164,9.2081,43.242,14.3945,0.7173,149.9119,0.2701,-0.1931,126276815.98,8.82,9,81813180.14,68.022,52.7056,11.5241,15.6547,1.4564,123.5924,138.5255,1.2994,2.6195,0.2707,664.9427,0.3346,537.9558,0.3273,4.6002,3.9169,219.9896,-2419.7243,0,82.4803,0,695.5281,21.241,27.4198,0,85.4023,27.4198,20.395,591.7188,11.8587,17.5197,1160116739.24,0.0345,0.0089,0.1242,0.0509,5.3039,--,--,--,34091248.94,0,0,--,5458462.5,2175951.02,1903127.56,--,0,0,--,--,0,41323,112200
2002-03-31,0.0606,--,--,--,3.0648,2.9163,--,1.6393,0.2413,--,1.6434,44.7356,1.6782,28.2352,21.8218,54.0567,21.6926,13.1626,4.2947,3.5709,45.9433,22.9656,1.2071,202.5299,1.6508,0,37477546.28,2.02,--,--,--,--,--,--,0.4209,213.8275,272.8927,0.3298,0.858,0.0774,1162.7907,0.0934,963.5974,0.0932,5.2195,4.3714,264.426,-1273.3891,0.0083,83.146,0.5457,888.6904,20.2704,22.6917,0.652,82.9176,22.8406,19.323,619.3642,9.356,16.854,1105815803.56,--,--,--,--,--,--,--,--,8034464.8,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2001-12-31,0.3503,--,--,0.579,2.9309,2.9163,0.1197,1.6393,0.1812,2.8769,9.9144,44.2805,10.4544,36.7072,27.0295,54.8351,27.0612,41.4756,14.1512,11.7391,45.1649,18.3759,1.0055,162.8058,0.2855,20.3151,171953975.43,12.0281,12.2663,101320692.17,58.5986,98.7792,7.9925,11.5207,2.2701,158.5833,178.9887,2.0113,5.0607,0.3863,931.9182,0.4421,814.2954,0.4586,5.2409,4.4873,310.6593,-1655.9914,0,82.9548,0,957.6726,20.5476,18.4192,0,82.6003,18.4192,19.4869,615.4077,8.6621,17.0452,1059936880.73,0.0925,0.0339,0.3418,0.1988,20.9615,--,--,--,2000000,0,0,--,11061335.17,5572660.33,2057501.55,--,653797.84,136021.1,--,--,100000,234302.8,35200
2001-06-30,0.3637,--,--,0.354,5.7199,5.688,0.274,4.0786,0.5242,5.624,5.4388,45.1195,5.5854,42.9946,30.1567,53.7213,30.51,47.602,8.3221,7.1183,46.2787,16.3238,1.9137,147.3818,0.1375,11.4946,80679237.63,6.37,6.52,53122627.03,71.9271,93.2489,384.7078,242.6112,1.051,171.2655,164.1138,1.0968,2.743,0.1831,983.0694,0.2039,882.7857,0.2139,6.6423,5.9559,433.1628,-1595.5111,0,85.5352,0,1248.4748,16.9109,12.5315,0,80.3118,12.5315,15.7144,741.0441,6.8512,14.4648,1003086584.31,0.2298,0.041,0.7533,0.2833,30.4826,--,--,--,2000000,0,0,--,5576612.75,2035951.26,2205788.19,--,--,--,--,--,288876.55,108000,35200
2000-12-31,0.3524,--,--,0.4527,5.428,5.3978,0.0276,4.0786,0.2303,5.3106,5.5623,43.2591,8.4525,33.0986,24.963,55.8247,21.5911,44.9858,8.2878,7.0997,44.1753,19.7256,1.3682,170.922,0.2648,0,105920088.13,6.49,16.04,50931661.47,33.0508,19.975,447.2413,216.3311,1.6041,224.4249,195.4504,1.8419,5.0967,0.3915,919.5402,0.4432,812.2744,0.5085,6.8832,6.2208,477.1503,9557.2116,0,85.6649,0,1320.5436,16.7339,11.272,0,80.8404,11.272,15.3216,758.6801,6.4871,14.3351,950439785.37,0.0169,0.0044,0.0782,0.0304,3.3148,--,--,--,2000000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2000-06-30,0.2801,--,--,0,--,1.73,--,--,--,0,9.6424,49.3519,9.5176,46.7159,32.1174,49.752,27.1437,--,23.1306,13.9847,50.248,18.085,-0.0253,153.6999,0,0,51328341.23,16.2304,0,0,--,--,--,--,0.811,221.9482,242.2611,0.743,2.51,0.3506,513.4056,0.4506,399.4674,0.6385,1.8608,1.226,18.5306,6380.6196,0,60.4598,0,365.3728,65.3993,43.7031,0,79.2132,43.7031,65.3993,249.4053,16.5474,39.5402,292776937.13,0.0937,0.0333,0.3452,0.0842,8.4191,--,--,--,2000000,0,0,--,--,--,--,--,2121510.92,721039.85,--,--,--,--,--
1999-12-31,0.4475,--,--,0,--,1.4457,--,--,--,1.2771,14.6657,46.9892,16.5904,37.79,28.3459,51.7704,23.9443,--,37.0374,18.3403,48.2296,19.1382,-3.9639,172.3419,0.59,0,86473049.48,35.0477,0,0,29.1652,59.5475,34.2665,30.2136,1.4093,255.446,243.8364,1.4764,8.6221,0.6929,519.5555,0.8209,438.5431,1.4178,1.6233,1.1895,19.6707,9439.0841,0,49.5183,0,432.1714,101.9454,36.4605,0,75.7172,36.4605,101.9454,195.3889,11.458,50.4817,300457226.24,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,--,879066.53,831782.74,--,--,--,--,--
1998-12-31,0.2762,--,--,--,--,1.1081,--,--,--,--,11.9693,43.3394,15.2907,30.177,24.0257,55.5767,19.3846,--,27.9816,13.4378,44.4233,21.4607,-1.9129,183.8385,0,0,61747637.22,0.2492,--,--,44.9603,67.5068,32.2364,76.8134,1.5901,226.4009,222.855,1.6154,18.8369,0.7888,456.3895,0.9084,396.3012,1.4642,1.6855,1.1579,17.6377,-22515.1851,0,48.0236,0,1341.3565,108.2309,25.8083,0,70.9138,25.8083,108.2309,192.3951,3.5802,51.9764,230741849.04,--,--,--,--,--,--,--,--,5290000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1997-12-31,--,--,--,--,--,--,--,--,--,--,12.6343,41.1682,12.6343,25.5232,20.9947,57.8718,16.7755,--,21.9082,14.0678,42.1282,21.5651,-2.3141,200.6262,0,0,40462270.86,0.1968,--,--,--,--,--,--,1.5772,228.2526,220.0355,1.6361,0.7531,0.7531,478.0242,88.1104,4.0858,1.1729,2.5701,1.7691,21.047,-7673.1737,0.0484,64.2124,2.5287,1220.4454,55.7332,21.76,3.7889,78.5887,22.6169,55.7332,279.4264,5.2614,35.7876,130500231.25,--,--,--,--,--,--,--,--,1500000,0,0,--,--,--,--,--,--,--,--,--,--,--,--
