,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2009-12-31,0.3873,0.39,0.39,0.38,2.0326,2.02,1.2091,0.3058,0.3531,--,1.0976,--,1.2009,139.5361,--,--,--,49.2831,24.2461,1.3968,53.6409,--,6.6715,-10.8563,0,--,-18157000000,19.08,20.14,127683000000,--,16.3732,11.8253,20.7775,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.761,0,798.1168,1635.8172,1735.8172,0,70.6936,1735.8172,0,--,0.7218,94.239,11785053000000,--,0.0343,3.1222,0.0364,--,--,--,--,36278000000,1496738000000,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-09-30,0.3007,0.3,0.3,0.3,1.9487,1.93,1.0245,0.3094,0.35,--,0.8606,--,0.9374,154.4388,--,--,--,30.0681,15.4297,0.8606,56.5171,--,7.1481,-10.3699,0,--,-13364000000,15.46,15.76,0,--,7.9031,11.1106,24.3574,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.5775,--,--,1692.9034,--,--,--,1792.9034,0,--,--,94.4225,11670134000000,--,0.0293,3.4072,0.0311,--,--,--,--,35670000000,1410205000000,--,--,--,--,--,--,--,--,--,--,--,--,--
2009-06-30,0.1994,0.2,0.2,0.2,1.8589,1.85,-0.2014,0.3262,0.2495,0,0.5825,--,0.6286,161.9909,--,--,--,29.3912,15.8107,0.8585,57.3406,--,5.9923,-10.3295,0,14.5198,-8850000000,10.76,10.4,65856000000,--,2.6727,12.0103,21.6504,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,5.43,0,802.7097,1741.636,1841.636,0,71.0234,1841.636,0,--,0.6765,94.57,11435086000000,--,-0.0059,-1.0098,-0.0062,--,--,--,--,33880000000,1273141000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2009-03-31,0.1056,0.11,0.11,0.1,1.9178,1.91,-0.3972,0.3334,0.3212,--,0.3214,--,0.3404,197.5065,--,--,--,10.565,5.5089,0.3214,62.3952,--,2.4812,-9.6879,0,3.5322,-4420000000,5.52,5.67,--,--,6.0303,12.2001,20.1018,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,5.8347,0,--,1613.8968,1713.8968,0,--,1713.8968,0,--,--,94.1653,10978966000000,--,-0.0121,-3.7598,-0.0128,--,--,--,--,27408000000,1278510000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2008-12-31,0.3328,0.33,0.33,0.33,1.8177,1.81,1.1105,0.336,0.216,0,1.1391,--,1.2054,131.7672,--,--,--,41.5737,22.8719,1.4231,46.3365,--,3.5223,-12.9146,0,23.4183,-18765000000,18.36,19.39,110405000000,--,35.5665,11.5546,12.3599,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,6.2222,0,756.0872,1507.1559,1607.1559,0,74.3429,1607.1559,0,--,0.8229,93.7778,9757654000000,--,0.038,3.337,0.0405,--,--,--,--,28421000000,1314320000000,0,--,--,--,--,--,--,--,--,--,550000000,3756000000,--
2008-09-30,0.2787,0.28,0.28,0.28,1.7539,1.74,0.2402,0.3127,0.2804,--,0.9918,--,1.0303,154.6206,--,--,--,27.8658,15.8884,0.9918,51.5737,--,2.5269,-11.4899,0,12.2092,-13855000000,15.94,16.34,0,--,45.7014,11.3646,9.1488,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,6.2425,0,--,1501.9192,1601.9192,0,--,1601.9192,0,--,0,93.7575,9384347000000,--,0.0086,0.8621,0.0091,--,--,--,--,32066000000,1328673000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2008-06-30,0.1942,0.19,0.19,0.19,1.6596,1.65,0.5872,0.2993,0.196,--,0.6902,--,0.7175,159.6486,--,--,--,26.7886,16.1415,0.9519,53.9021,--,2.7082,-10.7735,0,8.6049,-9094000000,11.735,11.39,63906000000,--,57.4809,10.1377,13.1981,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,5.8973,0,740.8711,1595.6969,1695.6969,0,75.2572,1695.6969,0,--,0.796,94.1027,9399960000000,--,0.0209,3.023,0.0222,--,--,--,--,32995000000,1348421000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2008-03-31,0.0996,0.1,0.1,0.1,1.7093,1.7,0.3281,0.3027,0.2351,--,0.3641,--,0.3734,184.5062,--,--,--,9.9641,5.8294,0.3641,57.0328,--,3.3929,-10.3159,0,6.6717,-4506000000,5.84,5.99,--,--,76.1698,16.5277,15.9956,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,6.2456,0,--,1501.1369,1601.1369,0,--,1601.1369,0,--,--,93.7544,9141387000000,--,0.012,3.2929,0.0128,--,--,--,--,33133000000,1343519000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-12-31,0.2455,0.24,0.24,0.24,1.6294,1.61,0.8866,0.318,0.136,--,0.9441,--,1.0126,112.7,--,--,--,30.8504,18.9335,1.1866,44.2897,--,3.4479,-12.6058,0,--,-14511000000,15.08,16.15,80082000000,--,65.8508,15.3555,15.6442,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,6.2671,0,704.2143,1495.6373,1595.6373,0,78.5888,1595.6373,0,--,0.8899,93.7329,8684288000000,--,0.0341,3.6118,0.0364,--,--,--,--,172000000,1330085000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-09-30,0.1913,0.19,0.19,0.19,1.5749,1.56,1.3093,0.3166,0.1906,--,0.743,--,0.7932,135.7971,--,--,--,19.1253,12.144,0.743,49.4733,--,2.2605,-11.3628,0,--,-10390000000,12.15,12.79,--,--,66.4851,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,6.1183,0,--,1534.4394,1634.4394,0,--,1634.4394,0,--,0,93.8817,8597756000000,--,0.0509,6.8458,0.0542,--,--,--,--,41000000,1346107000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-06-30,0.1233,0.12,0.12,0.12,1.5069,1.49,0.9405,0.3166,0.1233,1.48,0.4961,--,0.521,136.6211,--,--,--,12.334,8.1853,0.4961,49.185,--,2.883,-11.3643,0,--,-6638000000,8.19,8.41,40086000000,--,61.9673,52.3739,17.6956,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,6.0611,0,--,1549.8525,1649.8525,0,--,1649.8525,0,--,0,93.9389,8303988000000,--,0.0378,7.6256,0.0403,--,--,--,--,125000000,1406324000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2007-03-31,0.0566,0.06,0.06,--,1.4668,1.45,0.3179,0.327,0.0731,0,0.2397,--,0.2455,144.2214,--,--,--,5.656,3.8559,0.2397,50.5164,--,2.2359,-11.0435,0,--,-3087000000,3.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.217,0,--,1508.482,1608.482,0,--,1608.482,0,--,0,93.783,7880806000000,--,0.0135,5.6198,0.0144,--,--,--,--,121000000,1384261000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2006-12-31,0.148,--,--,0.17,1.4125,1.39,1.1445,0.3284,0.0171,--,0.6583,--,0.7079,94.3772,--,--,--,18.925,13.3981,0.8418,39.2419,--,2.9112,-15.9436,--,--,-11419000000,10.43,15.16,48239000000,--,30.5448,80.7789,16.2957,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.2828,--,594.1592,1491.6544,--,--,85.2153,1591.6544,0,--,1.0574,93.7172,7509489000000,--,0.0509,7.7326,0.0543,--,--,--,--,127000000,1228937000000,--,--,--,--,--,--,--,--,--,--,--,--,--
2006-09-30,0.1339,0.14,0.14,0,--,0,0,--,--,0,--,--,--,100.6519,--,--,--,13.3926,--,--,41.8519,--,3.4772,-14.2624,--,--,-7949000000,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2006-06-30,0.09,--,--,0.1,--,1.14,--,--,--,0,0.3605,--,0.3765,113.4888,--,--,--,--,11.083,0.5189,59.7928,--,1.5866,-13.8941,0,--,-5368000000,7.71,9.04,0,--,0.1457,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.6817,0,312.7943,2035.9715,2135.9715,0,90.432,2135.9715,0,--,1.4967,95.3183,7055477000000,--,0.0467,12.9458,0.049,--,--,--,--,7090000000,2652398000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2005-12-31,0.15,--,0.15,--,--,1.04,--,--,--,--,0.5865,--,0.6569,88.9184,--,--,--,--,16.8083,0.6793,56.4522,--,-2.2091,-14.9803,--,--,-9419000000,14.56,--,--,--,21.6948,--,27.2896,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.0417,--,237.1461,2374.1896,--,--,94.8315,2474.1896,0,--,1.7043,95.9583,6457239000000,--,0.0569,9.7043,0.0593,--,--,--,--,7069000000,2300385000000,--,--,--,--,--,--,--,--,--,--,--,--,--
2005-06-30,--,--,--,0,--,0,--,--,--,0,--,--,--,114.714,--,--,--,--,--,--,59.7058,--,4.9072,-12.3345,--,--,-4361000000,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.9027,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2004-12-31,0.1915,--,--,--,--,-3.1628,--,--,--,--,0.6134,--,0.6461,98.1459,--,--,--,--,--,1.443,60.2869,--,0.4401,-15.2271,0,--,-8270000000,--,--,--,--,38.3391,--,11.243,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,-9.945,0,-642.3906,-1105.535,-1005.535,0,65.1108,-1005.535,0,--,1.5481,109.945,5072874000000,--,0.0238,3.8808,0.0217,--,--,--,--,9009000000,1222439000000,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-12-31,0.1393,--,--,0,--,-3.3428,--,--,--,0,0.4933,--,0.4818,62.3185,--,--,--,--,--,1.2854,56.3089,--,2.4833,-21.5444,--,--,-7279000000,--,0,0,-100,233.2938,-394.2123,-4.5344,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11.7426,--,-668.9871,-951.5986,--,--,68.9037,-851.5986,0,--,1.7553,111.7426,4560174000000,--,0.0353,7.1523,0.0316,--,--,--,--,11452000000,1034264000000,--,--,--,--,--,--,--,--,--,--,--,--,--
2002-12-31,0.0406,--,--,--,--,1.1087,--,--,--,--,0.1413,1.8752,0.1481,5.2638,10.6435,89.3565,7.3751,--,3.7081,0.1413,10.6435,45.1596,-41.1185,24.8624,--,--,1716000000,3.66,--,--,-44.2397,8.0878,-5.6607,10.0896,1.2231,294.3341,--,--,--,0.0201,17910.4478,--,--,0.4881,--,--,--,--,--,3.8102,--,--,2524.514,--,--,--,2624.514,0,--,--,96.1898,4776773000000,2.4017,0.046,32.5654,0.0478,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2001-12-31,0.0366,--,--,--,--,1.1424,--,--,--,--,0.1439,3.3257,0.1498,3.1612,3.3927,91.2342,3.8046,--,13.9286,0.6193,7.1713,23.6785,12.5881,87.4119,--,--,5458000000,3.2,--,--,-10.1734,19.6169,2.2639,8.5331,--,--,--,--,2.3753,0.0394,9137.0558,--,--,0.8602,--,--,--,--,--,4.4464,--,298.5747,2149.0294,--,--,75.8012,2249.0294,0,--,1.4892,95.5536,4338985000000,0.1707,0.0065,4.4861,0.0068,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2000-12-31,0.0308,--,--,--,--,1.12,--,--,--,--,0.1306,1.9967,0.1385,2.398,2.0525,91.2776,2.8571,--,13.469,0.6356,8.7224,21.1443,31.4368,69.8851,--,--,3648000000,2.75,--,--,9.6177,26.5148,3.957,12.9377,--,--,--,--,2.7483,0.0485,7422.6804,--,--,0.9872,--,--,--,--,--,4.7189,--,256.4271,2019.1189,--,--,78.4665,2119.1189,0,--,1.8403,95.2811,3997845000000,0.3337,0.0153,11.6808,0.016,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1999-12-31,0.0246,--,--,--,--,1.084,--,--,--,--,0.1166,-14.0671,0.1217,1.8374,-1.2786,106.4066,2.4755,--,11.5063,0.5899,-6.4066,20.6609,668.2501,-568.2501,--,--,-23446000000,2.27,--,--,-7.8279,19.5249,-1.3149,9.2977,--,--,--,--,3.205,0.0492,7317.0732,--,--,0.9124,--,0,2.7026,--,--,5.1266,--,305.5906,1850.6081,--,--,77.9945,1950.6081,876.5207,--,1.6776,94.8734,3539866000000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1998-12-31,0.0201,--,--,--,--,1.0728,--,--,--,--,0.1066,-5.2033,0.1118,1.5547,2.3852,97.9937,1.909,--,10.2995,0.5848,2.0063,17.5853,372.5666,-272.5666,--,--,-9409000000,1.88,--,--,--,--,89.8623,10.2818,--,--,--,--,4.2726,0.0586,6143.3447,0.1594,2258.4693,1.2882,1.6423,1.6423,1.8058,--,--,5.6779,--,412.1129,1661.2079,--,--,74.2339,527.2077,751.406,--,1.3778,94.3221,3238738000000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1997-12-31,--,--,--,0,--,1.1259,--,--,--,0,--,--,--,--,--,--,--,--,14.8292,0.4891,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.298,0,242.0069,2932.1147,3032.1147,0,73.5901,3032.1147,0,--,1.3628,96.702,2936785000000,--,0,--,0,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
