,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
677,2018-05-23,7.2889,7.2128,0.9966,2.8699,2.8399,4.0051,4.0051,208497660.3971
678,2018-05-22,7.4384,7.3608,1.017,2.9288,2.8981,3.9246,3.9246,212774535.4821
679,2018-05-21,7.5132,7.4348,1.0272,2.9582,2.9273,3.8856,3.8856,214912973.0247
680,2018-05-18,7.5381,7.4594,1.0306,2.968,2.937,3.8727,3.8727,215625785.5388
681,2018-05-17,7.4384,7.3608,1.017,2.9288,2.8981,3.9246,3.9246,212774535.4821
682,2018-05-16,7.4758,7.3978,1.0221,2.9435,2.9127,3.905,3.905,213843754.2534
683,2018-05-15,7.5879,7.5087,1.0375,2.9876,2.9564,3.8473,3.8473,217051410.5672
684,2018-05-14,7.563,7.4841,1.0341,2.9778,2.9467,3.86,3.86,216338598.053
685,2018-05-11,7.563,7.4841,1.0341,2.9778,2.9467,3.86,3.86,216338598.053
686,2018-05-10,7.4758,7.3978,1.0221,2.9435,2.9127,3.905,3.905,213843754.2534
687,2018-05-09,7.4633,7.3854,1.0204,2.9386,2.9079,3.9115,3.9115,213487347.9963
688,2018-05-08,7.4509,7.3731,1.0187,2.9337,2.903,3.9181,3.9181,213130941.7392
689,2018-05-07,7.4135,7.3361,1.0136,2.9189,2.8884,3.9378,3.9378,212061722.968
690,2018-05-04,7.3636,7.2868,1.0068,2.8993,2.869,3.9645,3.9645,210636097.9396
691,2018-05-03,7.4135,7.3361,1.0136,2.9189,2.8884,3.9378,3.9378,212061722.968
692,2018-05-02,7.4509,7.3731,1.0187,2.9337,2.903,3.9181,3.9181,213130941.7392
693,2018-04-27,7.4758,7.4758,1.0441,2.9435,2.9435,3.905,3.905,213843754.2534
694,2018-04-26,7.4135,7.4135,1.0354,2.9189,2.9189,3.9378,3.9378,212061722.968
695,2018-04-25,7.4633,7.4633,1.0424,2.9386,2.9386,3.9115,3.9115,213487347.9963
696,2018-04-24,7.5755,7.5755,1.058,2.9827,2.9827,3.8536,3.8536,216695004.3101
697,2018-04-23,7.5007,7.5007,1.0476,2.9533,2.9533,3.892,3.892,214556566.7676
698,2018-04-20,7.3761,7.3761,1.0302,2.9042,2.9042,3.9578,3.9578,210992504.1967
699,2018-04-19,7.3761,7.3761,1.0302,2.9042,2.9042,3.9578,3.9578,210992504.1967
700,2018-04-18,7.3263,7.3263,1.0232,2.8846,2.8846,3.9847,3.9847,209566879.1683
701,2018-04-17,7.2141,7.2141,1.0076,2.8404,2.8404,4.0466,4.0466,206359222.8545
702,2018-04-16,7.2515,7.2515,1.0128,2.8552,2.8552,4.0258,4.0258,207428441.6258
703,2018-04-13,7.5132,7.5132,1.0493,2.9582,2.9582,3.8856,3.8856,214912973.0247
704,2018-04-12,7.5755,7.5755,1.058,2.9827,2.9827,3.8536,3.8536,216695004.3101
705,2018-04-11,7.7748,7.7748,1.0859,3.0612,3.0612,3.7548,3.7548,222397504.4235
706,2018-04-10,7.6253,7.6253,1.065,3.0023,3.0023,3.8284,3.8284,218120629.3385
707,2018-04-09,7.3013,7.3013,1.0197,2.8748,2.8748,3.9983,3.9983,208854066.6542
708,2018-04-04,7.3138,7.3138,1.0215,2.8797,2.8797,3.9915,3.9915,209210472.9112
709,2018-04-03,7.3263,7.3263,1.0232,2.8846,2.8846,3.9847,3.9847,209566879.1683
710,2018-04-02,7.4259,7.4259,1.0371,2.9238,2.9238,3.9312,3.9312,212418129.225
711,2018-03-30,7.5879,7.5879,1.0598,2.9876,2.9876,3.85,3.85,217051410.5672
712,2018-03-29,7.5879,7.5879,1.0598,2.9876,2.9876,3.85,3.85,217051410.5672
713,2018-03-28,7.4509,7.4509,1.0406,2.9337,2.9337,3.92,3.92,213130941.7392
714,2018-03-27,7.6597,7.519,1.0606,3.1533,3.0715,3.92,3.92,213130941.7392
715,2018-03-26,7.711,7.5693,1.0677,3.1744,3.0921,3.89,3.89,214556566.7676
716,2018-03-23,8.0696,7.9214,1.1173,3.3221,3.2359,3.72,3.72,224535941.9661
717,2018-03-22,8.2874,8.1351,1.1475,3.4117,3.3232,3.62,3.62,230594848.3366
718,2018-03-21,8.313,8.1603,1.151,3.4223,3.3335,3.61,3.61,231307660.8508
719,2018-03-20,8.3642,8.2106,1.1581,3.4434,3.354,3.59,3.59,232733285.8791
720,2018-03-19,8.1977,8.0471,1.1351,3.3748,3.2873,3.66,3.66,228100004.537
721,2018-03-16,8.1465,7.9968,1.128,3.3537,3.2667,3.68,3.68,226674379.5086
722,2018-03-15,8.2745,8.1225,1.1457,3.4064,3.3181,3.63,3.63,230238442.0795
723,2018-03-14,8.2489,8.0974,1.1422,3.3959,3.3078,3.64,3.64,229525629.5653
724,2018-03-13,8.3258,8.1728,1.1528,3.4275,3.3386,3.6,3.6,231664067.1079
725,2018-03-12,8.3002,8.1477,1.1493,3.417,3.3284,3.62,3.62,230951254.5937
726,2018-03-09,8.3898,8.2357,1.1617,3.4539,3.3643,3.58,3.58,233446098.3933
727,2018-03-08,8.3898,8.2357,1.1617,3.4539,3.3643,3.58,3.58,233446098.3933
728,2018-03-07,8.4923,8.3363,1.1759,3.4961,3.4054,3.53,3.53,236297348.45
729,2018-03-06,8.3898,8.2357,1.1617,3.4539,3.3643,3.58,3.58,233446098.3933
730,2018-03-05,8.4795,8.3237,1.1741,3.4908,3.4003,3.54,3.54,235940942.1929
731,2018-03-02,8.5563,8.3992,1.1847,3.5225,3.4311,3.51,3.51,238079379.7355
732,2018-03-01,8.5692,8.4117,1.1865,3.5277,3.4362,3.5,3.5,238435785.9925
733,2018-02-28,8.5435,8.3866,1.183,3.5172,3.4259,3.51,3.51,237722973.4784
734,2018-02-27,8.6972,8.5375,1.2042,3.5805,3.4876,3.45,3.45,241999848.5634
735,2018-02-26,8.9918,8.8267,1.245,3.7017,3.6057,3.34,3.34,250197192.4765
736,2018-02-23,8.979,8.8141,1.2433,3.6965,3.6006,3.34,3.34,249840786.2194
737,2018-02-22,8.9662,8.8015,1.2415,3.6912,3.5954,3.35,3.35,249484379.9623
738,2018-02-14,8.8125,8.6506,1.2202,3.6279,3.5338,3.41,3.41,245207504.8772
739,2018-02-13,8.71,8.55,1.206,3.5857,3.4927,3.45,3.45,242356254.8205
740,2018-02-12,8.4667,8.3112,1.1723,3.4855,3.3951,3.54,3.54,235584535.9358
741,2018-02-09,8.5563,8.3992,1.1847,3.5225,3.4311,3.51,3.51,238079379.7355
742,2018-02-08,8.7357,8.5752,1.2096,3.5963,3.503,3.44,3.44,243069067.3347
743,2018-02-07,9.1327,8.965,1.2645,3.7597,3.6622,3.29,3.29,254117661.3045
744,2018-02-06,9.6963,9.5182,1.3426,3.9918,3.8882,3.1,3.1,269799536.6164
745,2018-02-05,9.9269,9.7445,1.3745,4.0867,3.9807,3.02,3.02,276214849.244
746,2018-02-02,9.7348,9.5559,1.3479,4.0076,3.9036,3.08,3.08,270868755.3876
747,2018-02-01,9.8372,9.6565,1.3621,4.0498,3.9447,3.05,3.05,273720005.4444
748,2018-01-31,9.5811,9.4051,1.3266,3.9443,3.842,3.13,3.13,266591880.3026
749,2018-01-30,9.3249,9.1536,1.2911,3.8388,3.7393,3.22,3.22,259463755.1608
750,2018-01-29,9.517,9.3422,1.3177,3.9179,3.8163,3.15,3.15,264809849.0171
751,2018-01-26,9.4402,9.2667,1.3071,3.8863,3.7855,3.18,3.18,262671411.4746
752,2018-01-25,9.4145,9.2416,1.3036,3.8758,3.7752,3.19,3.19,261958598.9604
753,2018-01-24,9.4786,9.3045,1.3124,3.9021,3.8009,3.17,3.17,263740630.2459
754,2018-01-23,9.5939,9.4176,1.3284,3.9496,3.8471,3.13,3.13,266948286.5597
755,2018-01-22,9.184,9.0153,1.2716,3.7808,3.6828,3.27,3.27,255543286.3328
756,2018-01-19,9.1199,8.9524,1.2628,3.7545,3.6571,3.29,3.29,253761255.0474
757,2018-01-18,9.1327,8.965,1.2645,3.7597,3.6622,3.29,3.29,254117661.3045
758,2018-01-17,8.6076,8.4495,1.1918,3.5435,3.4516,3.49,3.49,239505004.7638
759,2018-01-16,8.4411,8.286,1.1688,3.475,3.3849,3.56,3.56,234871723.4217
760,2018-01-15,8.2361,8.0848,1.1404,3.3906,3.3027,3.64,3.64,229169223.3082
761,2018-01-12,8.0056,7.8585,1.1085,3.2957,3.2102,3.75,3.75,222753910.6806
762,2018-01-11,7.9543,7.8082,1.1014,3.2746,3.1897,3.77,3.77,221328285.6523
763,2018-01-10,7.8903,7.7453,1.0925,3.2482,3.164,3.8,3.8,219546254.3668
764,2018-01-09,7.8006,7.6573,1.0801,3.2113,3.128,3.85,3.85,217051410.5672
765,2018-01-08,7.775,7.6322,1.0765,3.2008,3.1178,3.86,3.86,216338598.053
766,2018-01-05,7.7878,7.6447,1.0783,3.2061,3.1229,3.85,3.85,216695004.3101
767,2018-01-04,7.775,7.6322,1.0765,3.2008,3.1178,3.86,3.86,216338598.053
768,2018-01-03,7.8903,7.7453,1.0925,3.2482,3.164,3.8,3.8,219546254.3668
769,2018-01-02,7.9159,7.7705,1.0961,3.2588,3.1743,3.79,3.79,220259066.881
770,2017-12-29,7.9415,7.7956,1.0996,3.2693,3.1845,3.76,3.78,220971879.3952
771,2017-12-28,7.8647,7.7202,1.089,3.2377,3.1537,3.8,3.82,218833441.8526
772,2017-12-27,7.7494,7.607,1.073,3.1902,3.1075,3.86,3.87,215625785.5388
773,2017-12-26,7.7878,7.6447,1.0783,3.2061,3.1229,3.84,3.85,216695004.3101
774,2017-12-25,7.6853,7.5442,1.0641,3.1639,3.0818,3.89,3.91,213843754.2534
775,2017-12-22,7.5829,7.4436,1.0499,3.1217,3.0407,3.94,3.96,210992504.1967
776,2017-12-21,7.6341,7.4939,1.057,3.1428,3.0613,3.91,3.93,212418129.225
777,2017-12-20,7.6469,7.5064,1.0588,3.1481,3.0664,3.91,3.92,212774535.4821
778,2017-12-19,7.6597,7.519,1.0606,3.1533,3.0715,3.9,3.92,213130941.7392
779,2017-12-18,7.5829,7.4436,1.0499,3.1217,3.0407,3.94,3.96,210992504.1967
780,2017-12-15,7.4932,7.3556,1.0375,3.0848,3.0048,3.99,4.01,208497660.3971
781,2017-12-14,7.5444,7.4059,1.0446,3.1059,3.0253,3.96,3.98,209923285.4254
782,2017-12-13,7.5572,7.4184,1.0464,3.1111,3.0304,3.95,3.97,210279691.6825
783,2017-12-12,7.4804,7.343,1.0357,3.0795,2.9996,3.99,4.01,208141254.14
784,2017-12-11,7.5444,7.4059,1.0446,3.1059,3.0253,3.96,3.98,209923285.4254
785,2017-12-08,7.5316,7.3933,1.0428,3.1006,3.0202,3.97,3.98,209566879.1683
786,2017-12-07,7.5572,7.4184,1.0464,3.1111,3.0304,3.95,3.97,210279691.6825
787,2017-12-06,7.6469,7.5064,1.0588,3.1481,3.0664,3.91,3.92,212774535.4821
788,2017-12-05,7.6853,7.5442,1.0641,3.1639,3.0818,3.89,3.91,213843754.2534
789,2017-12-04,7.5444,7.4059,1.0446,3.1059,3.0253,3.96,3.98,209923285.4254
790,2017-12-01,7.5444,7.4059,1.0446,3.1059,3.0253,3.96,3.98,209923285.4254
791,2017-11-30,7.5829,7.4436,1.0499,3.1217,3.0407,3.94,3.96,210992504.1967
792,2017-11-29,7.5829,7.4436,1.0499,3.1217,3.0407,3.94,3.96,210992504.1967
793,2017-11-28,7.5829,7.4436,1.0499,3.1217,3.0407,3.94,3.96,210992504.1967
794,2017-11-27,7.6597,7.519,1.0606,3.1533,3.0715,3.9,3.92,213130941.7392
795,2017-11-24,7.775,7.6322,1.0765,3.2008,3.1178,3.84,3.86,216338598.053
796,2017-11-23,7.839,7.695,1.0854,3.2272,3.1434,3.81,3.83,218120629.3385
797,2017-11-22,7.9799,7.8334,1.1049,3.2852,3.1999,3.74,3.76,222041098.1664
798,2017-11-21,7.839,7.695,1.0854,3.2272,3.1434,3.81,3.83,218120629.3385
799,2017-11-20,7.8262,7.6825,1.0836,3.2219,3.1383,3.82,3.83,217764223.0814
800,2017-11-17,7.7238,7.5819,1.0694,3.1797,3.0972,3.87,3.89,214912973.0247
801,2017-11-16,7.4932,7.3556,1.0375,3.0848,3.0048,3.99,4.01,208497660.3971
802,2017-11-15,7.5701,7.431,1.0482,3.1164,3.0356,3.95,3.96,210636097.9396
803,2017-11-14,7.5701,7.431,1.0482,3.1164,3.0356,3.95,3.96,210636097.9396
804,2017-11-13,7.6341,7.4939,1.057,3.1428,3.0613,3.91,3.93,212418129.225
805,2017-11-10,7.4548,7.3178,1.0322,3.069,2.9894,4.01,4.03,207428441.6258
806,2017-11-09,7.6085,7.4687,1.0535,3.1322,3.051,3.93,3.94,211705316.7109
807,2017-11-08,7.7366,7.5945,1.0712,3.185,3.1024,3.86,3.88,215269379.2818
808,2017-11-07,7.775,7.6322,1.0765,3.2008,3.1178,3.84,3.86,216338598.053
809,2017-11-06,7.7494,7.607,1.073,3.1902,3.1075,3.86,3.87,215625785.5388
810,2017-11-03,7.8134,7.6699,1.0819,3.2166,3.1332,3.82,3.84,217407816.8243
811,2017-11-02,7.8006,7.6573,1.0801,3.2113,3.128,3.83,3.85,217051410.5672
812,2017-11-01,7.8006,7.6573,1.0801,3.2113,3.128,3.83,3.85,217051410.5672
813,2017-10-31,7.8134,7.6699,1.0819,3.2166,3.1332,3.82,3.84,217407816.8243
814,2017-10-30,8.0056,7.9264,1.1489,3.2957,3.274,3.73,3.75,222753910.6806
815,2017-10-27,7.9287,7.8503,1.1378,3.2641,3.2426,3.77,3.79,220615473.1381
816,2017-10-26,7.7494,7.6728,1.1121,3.1902,3.1692,3.86,3.87,215625785.5388
817,2017-10-25,7.8903,7.8123,1.1323,3.2482,3.2269,3.79,3.8,219546254.3668
818,2017-10-24,7.9799,7.9011,1.1452,3.2852,3.2635,3.74,3.76,222041098.1664
819,2017-10-23,7.9287,7.8503,1.1378,3.2641,3.2426,3.77,3.79,220615473.1381
820,2017-10-20,7.9928,7.9137,1.147,3.2904,3.2688,3.74,3.75,222397504.4235
821,2017-10-19,8.1208,8.0406,1.1654,3.3432,3.3211,3.68,3.7,225961566.9944
822,2017-10-18,8.044,7.9645,1.1544,3.3115,3.2897,3.72,3.73,223823129.4519
823,2017-10-17,7.8775,7.7996,1.1305,3.243,3.2216,3.79,3.81,219189848.1097
824,2017-10-16,7.9543,7.8757,1.1415,3.2746,3.253,3.76,3.77,221328285.6523
825,2017-10-13,7.8647,7.7869,1.1286,3.2377,3.2164,3.8,3.82,218833441.8526
826,2017-10-12,7.9543,7.8757,1.1415,3.2746,3.253,3.76,3.77,221328285.6523
827,2017-10-11,7.9415,7.863,1.1397,3.2693,3.2478,3.76,3.78,220971879.3952
828,2017-10-10,7.8647,7.7869,1.1286,3.2377,3.2164,3.8,3.82,218833441.8526
829,2017-10-09,7.8134,7.7362,1.1213,3.2166,3.1954,3.82,3.84,217407816.8243
830,2017-09-29,7.6853,7.6094,1.1029,3.1639,3.143,3.89,3.91,213843754.2534
831,2017-09-28,7.7494,7.6728,1.1121,3.1902,3.1692,3.86,3.87,215625785.5388
832,2017-09-27,7.711,7.6347,1.1066,3.1744,3.1535,3.88,3.89,214556566.7676
833,2017-09-26,7.775,7.6981,1.1158,3.2008,3.1797,3.84,3.86,216338598.053
834,2017-09-25,7.8262,7.7489,1.1231,3.2219,3.2007,3.82,3.83,217764223.0814
835,2017-09-22,7.6597,7.584,1.0992,3.1533,3.1326,3.9,3.92,213130941.7392
836,2017-09-21,7.6213,7.546,1.0937,3.1375,3.1168,3.92,3.94,212061722.968
837,2017-09-20,7.4164,7.343,1.0643,3.0531,3.033,4.03,4.05,206359222.8545
838,2017-09-19,7.4035,7.3304,1.0625,3.0479,3.0278,4.04,4.05,206002816.5974
839,2017-09-18,7.3779,7.305,1.0588,3.0373,3.0173,4.05,4.07,205290004.0833
840,2017-09-15,7.3907,7.3177,1.0606,3.0426,3.0226,4.04,4.06,205646410.3404
841,2017-09-14,7.5316,7.4572,1.0808,3.1006,3.0802,3.97,3.98,209566879.1683
842,2017-09-13,7.5957,7.5206,1.09,3.127,3.1064,3.93,3.95,211348910.4538
843,2017-09-12,7.5957,7.5206,1.09,3.127,3.1064,3.93,3.95,211348910.4538
844,2017-09-11,7.5444,7.4699,1.0827,3.1059,3.0854,3.96,3.98,209923285.4254
845,2017-09-08,7.5572,7.4825,1.0845,3.1111,3.0907,3.95,3.97,210279691.6825
846,2017-09-07,7.5316,7.4572,1.0808,3.1006,3.0802,3.97,3.98,209566879.1683
847,2017-09-06,7.5572,7.4825,1.0845,3.1111,3.0907,3.95,3.97,210279691.6825
848,2017-09-05,7.6213,7.546,1.0937,3.1375,3.1168,3.92,3.94,212061722.968
849,2017-09-04,7.5316,7.4572,1.0808,3.1006,3.0802,3.97,3.98,209566879.1683
850,2017-09-01,7.4164,7.343,1.0643,3.0531,3.033,4.03,4.05,206359222.8545
851,2017-08-31,7.5572,7.4825,1.0845,3.1111,3.0907,3.95,3.97,210279691.6825
852,2017-08-30,7.6469,7.6189,1.1379,3.1481,3.1685,3.91,3.92,212774535.4821
853,2017-08-29,7.7878,7.7593,1.1589,3.2061,3.2269,3.84,3.85,216695004.3101
854,2017-08-28,7.7494,7.721,1.1532,3.1902,3.211,3.86,3.87,215625785.5388
855,2017-08-25,7.8903,7.8614,1.1741,3.2482,3.2694,3.79,3.8,219546254.3668
856,2017-08-24,7.5829,7.5551,1.1284,3.1217,3.142,3.94,3.96,210992504.1967
857,2017-08-23,7.4932,7.4658,1.115,3.0848,3.1048,3.99,4.01,208497660.3971
858,2017-08-22,7.2883,7.2616,1.0845,3.0004,3.0199,4.1,4.12,202795160.2836
859,2017-08-21,7.2114,7.185,1.0731,2.9688,2.9881,4.14,4.16,200656722.7411
860,2017-08-18,7.1986,7.1723,1.0712,2.9635,2.9828,4.15,4.17,200300316.484
861,2017-08-17,7.1986,7.1723,1.0712,2.9635,2.9828,4.15,4.17,200300316.484
862,2017-08-16,7.2114,7.185,1.0731,2.9688,2.9881,4.14,4.16,200656722.7411
863,2017-08-15,7.1858,7.1595,1.0693,2.9582,2.9775,4.16,4.18,199943910.2269
864,2017-08-14,7.0321,7.0063,1.0464,2.8949,2.9138,4.25,4.27,195667035.1419
865,2017-08-11,7.1089,7.0829,1.0579,2.9266,2.9456,4.2,4.22,197805472.6844
866,2017-08-10,7.0705,7.0446,1.0521,2.9108,2.9297,4.23,4.24,196736253.9131
867,2017-08-09,7.0961,7.0702,1.056,2.9213,2.9403,4.21,4.23,197449066.4273
868,2017-08-08,7.2755,7.2488,1.0826,2.9951,3.0146,4.11,4.13,202438754.0266
869,2017-08-07,7.2498,7.2233,1.0788,2.9846,3.004,4.12,4.14,201725941.5124
870,2017-08-04,7.2626,7.2361,1.0807,2.9899,3.0093,4.11,4.13,202082347.7695
871,2017-08-03,7.2498,7.2233,1.0788,2.9846,3.004,4.12,4.14,201725941.5124
872,2017-08-02,7.3011,7.2744,1.0864,3.0057,3.0252,4.09,4.11,203151566.5407
873,2017-08-01,7.1217,7.0957,1.0598,2.9319,2.9509,4.2,4.21,198161878.9415
874,2017-07-31,7.0577,7.0319,1.0502,2.9055,2.9244,4.23,4.25,196379847.656
875,2017-07-28,7.1089,7.0829,1.0579,2.9266,2.9456,4.2,4.22,197805472.6844
876,2017-07-27,7.0833,7.0574,1.054,2.916,2.935,4.22,4.24,197092660.1702
877,2017-07-26,7.173,7.1467,1.0674,2.953,2.9721,4.17,4.18,199587503.9698
878,2017-07-25,7.0193,6.9936,1.0445,2.8897,2.9085,4.26,4.28,195310628.8848
879,2017-07-24,6.904,6.8787,1.0274,2.8422,2.8607,4.33,4.35,192102972.571
880,2017-07-21,6.8271,6.8022,1.0159,2.8106,2.8288,4.38,4.4,189964535.0284
881,2017-07-20,6.7759,6.7511,1.0083,2.7895,2.8076,4.41,4.43,188538910.0001
882,2017-07-19,6.7503,6.7256,1.0045,2.7789,2.797,4.43,4.45,187826097.4859
883,2017-07-18,6.7631,6.7383,1.0064,2.7842,2.8023,4.42,4.44,188182503.743
884,2017-07-17,6.84,6.8149,1.0178,2.8159,2.8342,4.37,4.39,190320941.2855
885,2017-07-14,6.6222,6.598,0.9854,2.7262,2.7439,4.51,4.53,184262034.915
886,2017-07-13,6.6094,6.5852,0.9835,2.7209,2.7386,4.52,4.54,183905628.6579
887,2017-07-12,6.5069,6.4831,0.9683,2.6788,2.6962,4.59,4.61,181054378.6012
888,2017-07-11,6.4813,6.4576,0.9645,2.6682,2.6855,4.61,4.63,180341566.087
889,2017-07-10,6.6991,6.6745,0.9542,2.7578,2.7758,4.46,,186400472.4575
890,2017-07-07,6.6734,6.649,0.9506,2.7473,2.7652,4.48,4.48,185687659.9434
891,2017-07-06,6.6991,6.6745,0.9542,2.7578,2.7758,4.46,4.46,186400472.4575
892,2017-07-05,6.6991,6.6745,0.9542,2.7578,2.7758,4.46,4.46,186400472.4575
893,2017-07-04,6.7247,6.7001,0.9579,2.7684,2.7864,4.44,4.44,187113284.9717
894,2017-07-03,6.7119,6.6873,0.9561,2.7631,2.7811,4.45,4.45,186756878.7146
895,2017-06-30,6.7247,6.7001,0.9579,2.7684,2.7864,4.44,4.44,187113284.9717
896,2017-06-29,6.635,6.6107,0.9451,2.7315,2.7492,4.5,4.5,184618441.1721
897,2017-06-28,6.4941,6.4703,0.9251,2.6735,2.6909,4.6,4.6,180697972.3441
898,2017-06-27,6.5197,6.4959,0.9287,2.684,2.7015,4.58,4.58,181410784.8583
899,2017-06-26,6.5453,6.5214,0.9324,2.6946,2.7121,4.57,4.57,182123597.3725
900,2017-06-23,6.5838,6.5597,0.9378,2.7104,2.728,4.54,4.54,183192816.1437
901,2017-06-22,6.5325,6.5086,0.9305,2.6893,2.7068,4.57,4.57,181767191.1154
902,2017-06-21,6.4685,6.4448,0.9214,2.6629,2.6802,4.62,4.62,179985159.8299
903,2017-06-20,6.4557,6.4321,0.9196,2.6577,2.6749,4.63,4.63,179628753.5729
904,2017-06-19,6.4044,6.381,0.9123,2.6366,2.6537,4.67,4.67,178203128.5445
905,2017-06-16,6.4557,6.4321,0.9196,2.6577,2.6749,4.63,4.63,179628753.5729
906,2017-06-15,6.4685,6.4448,0.9214,2.6629,2.6802,4.62,4.62,179985159.8299
907,2017-06-14,6.5966,6.5724,0.9397,2.7157,2.7333,4.53,4.53,183549222.4008
908,2017-06-13,6.5966,6.5724,0.9397,2.7157,2.7333,4.53,4.53,183549222.4008
909,2017-06-12,6.5966,6.5724,0.9397,2.7157,2.7333,4.53,4.53,183549222.4008
910,2017-06-09,6.6094,6.5852,0.9415,2.7209,2.7386,4.52,4.52,183905628.6579
911,2017-06-08,6.6094,6.5852,0.9415,2.7209,2.7386,4.52,4.52,183905628.6579
912,2017-06-07,6.6094,6.5852,0.9415,2.7209,2.7386,4.52,4.52,183905628.6579
913,2017-06-06,6.5838,6.5597,0.9378,2.7104,2.728,4.54,4.54,183192816.1437
914,2017-06-05,6.5838,6.5597,0.9378,2.7104,2.728,4.54,4.54,183192816.1437
915,2017-06-02,6.7887,6.7639,0.967,2.7948,2.8129,4.4,4.4,188895316.2572
916,2017-06-01,6.8015,6.7766,0.9688,2.8,2.8182,4.39,4.39,189251722.5143
917,2017-05-31,6.7247,6.7001,0.9579,2.7684,2.7864,4.44,4.44,187113284.9717
918,2017-05-26,6.6991,6.6745,0.9542,2.7578,2.7758,4.46,4.46,186400472.4575
919,2017-05-25,6.6094,6.5852,0.9415,2.7209,2.7386,4.52,4.52,183905628.6579
920,2017-05-24,6.5453,6.5214,0.9324,2.6946,2.7121,4.57,4.57,182123597.3725
921,2017-05-23,6.5325,6.5086,0.9305,2.6893,2.7068,4.57,4.57,181767191.1154
922,2017-05-22,6.4429,6.4193,0.9178,2.6524,2.6696,4.64,4.64,179272347.3158
923,2017-05-19,6.3788,6.3555,0.9086,2.626,2.6431,4.68,4.68,177490316.0303
924,2017-05-18,6.4044,6.381,0.9123,2.6366,2.6537,4.67,4.67,178203128.5445
925,2017-05-17,6.3532,6.33,0.905,2.6155,2.6325,4.7,4.7,176777503.5161
926,2017-05-16,6.4044,6.381,0.9123,2.6366,2.6537,4.67,4.67,178203128.5445
927,2017-05-15,6.5325,6.5086,0.9305,2.6893,2.7068,4.57,4.57,181767191.1154
928,2017-05-12,6.4813,6.4576,0.9232,2.6682,2.6855,4.61,4.61,180341566.087
929,2017-05-11,6.3148,6.2917,0.8995,2.5997,2.6165,4.73,4.73,175708284.7449
930,2017-05-10,6.2764,6.2534,0.894,2.5838,2.6006,4.76,4.76,174639065.9736
931,2017-05-09,6.2379,6.2151,0.8886,2.568,2.5847,4.79,4.79,173569847.2023
932,2017-05-08,6.2764,6.2534,0.894,2.5838,2.6006,4.76,4.76,174639065.9736
933,2017-05-05,6.2251,6.2023,0.8867,2.5627,2.5794,4.8,4.8,173213440.9453
934,2017-05-04,6.1611,6.1385,0.8776,2.5364,2.5529,4.85,4.85,171431409.6598
935,2017-05-03,6.1611,6.1385,0.8776,2.5364,2.5529,4.85,4.85,171431409.6598
936,2017-05-02,6.1739,6.1513,0.8794,2.5416,2.5582,4.84,4.84,171787815.9169
937,2017-04-28,6.2507,6.2507,0.9201,2.5733,2.5733,4.78,4.78,173926253.4594
938,2017-04-27,6.2507,6.2507,0.9201,2.5733,2.5733,4.78,4.78,173926253.4594
939,2017-04-26,6.2379,6.2379,0.9182,2.568,2.568,4.79,4.79,173569847.2023
940,2017-04-25,6.1611,6.1611,0.9069,2.5364,2.5364,4.85,4.85,171431409.6598
941,2017-04-24,6.1739,6.1739,0.9087,2.5416,2.5416,4.84,4.84,171787815.9169
942,2017-04-21,6.1611,6.1611,0.9069,2.5364,2.5364,4.85,4.85,171431409.6598
943,2017-04-20,6.0586,6.0586,0.8918,2.4942,2.4942,4.93,4.93,168580159.6031
944,2017-04-19,6.0714,6.0714,0.8937,2.4995,2.4995,4.92,4.92,168936565.8602
945,2017-04-18,6.1355,6.1355,0.9031,2.5258,2.5258,4.87,4.87,170718597.1456
946,2017-04-17,6.1867,6.1867,0.9106,2.5469,2.5469,4.83,4.83,172144222.174
947,2017-04-14,6.1611,6.1611,0.9069,2.5364,2.5364,4.85,4.85,171431409.6598
948,2017-04-13,6.1611,6.1611,0.9069,2.5364,2.5364,4.85,4.85,171431409.6598
949,2017-04-12,6.2123,6.2123,0.9144,2.5575,2.5575,4.81,4.81,172857034.6882
950,2017-04-11,6.1483,6.1483,0.905,2.5311,2.5311,4.86,4.86,171075003.4027
951,2017-04-10,6.1867,6.1867,0.9106,2.5469,2.5469,4.83,4.83,172144222.174
952,2017-04-07,6.2251,6.2251,0.9163,2.5627,2.5627,4.8,4.8,173213440.9453
953,2017-04-06,6.1867,6.1867,0.9106,2.5469,2.5469,4.83,4.83,172144222.174
954,2017-04-05,6.2123,6.2123,0.9144,2.5575,2.5575,4.81,4.81,172857034.6882
955,2017-03-31,6.1995,6.1995,0.9125,2.5522,2.5522,4.82,4.82,172500628.4311
956,2017-03-30,6.1859,6.163,0.9202,2.4573,2.4817,4.85,4.85,171431409.6598
957,2017-03-29,6.1474,6.1246,0.9145,2.442,2.4662,4.88,4.88,170362190.8885
958,2017-03-28,6.1088,6.0861,0.9088,2.4266,2.4507,4.91,4.91,169292972.1173
959,2017-03-27,6.1088,6.0861,0.9088,2.4266,2.4507,4.91,4.91,169292972.1173
960,2017-03-24,6.0316,6.0093,0.8973,2.396,2.4197,4.97,4.97,167154534.5747
961,2017-03-23,6.0059,5.9836,0.8934,2.3858,2.4094,5.0,5.0,166441722.0606
962,2017-03-22,5.993,5.9708,0.8915,2.3806,2.4043,5.01,5.01,166085315.8035
